기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
중앙정형외과의원,정형외과,,경기 시흥시 도일로124번길 3,126.7842096,37.34163735,031-494-1192,카카오
85서울정형외과의원,정형외과,,경기 시흥시 정왕대로 230,126.7385884,37.34486112,031-434-8575,카카오
녹색정형외과의원,정형외과,,경기 시흥시 중심상가로 334,126.7489908,37.3362482,031-434-5075,카카오
마디탄탄정형외과의원,정형외과,,경기 시흥시 중심상가4길 24,126.7372964,37.34349501,031-498-8875,카카오
본정형외과의원,정형외과,,경기 시흥시 봉우재로 13,126.7429272,37.34468322,031-432-7575,카카오
시화정형외과의원,정형외과,,경기 시흥시 봉우재로 11,126.7426719946454,37.344386225697946,031-497-1119,카카오
신기찬정형외과의원,정형외과,,경기 시흥시 중심상가4길 16-1,126.73772150821755,37.34392213729302,031-432-1432,카카오
행복한의원,정형외과,,경기 시흥시 중심상가로 161,126.734007,37.34596819,031-434-8275,카카오
나음의원,정형외과,,경기 시흥시 중심상가로 51,126.7240166,37.35219842,031-432-8575,카카오
빠른마디척의원,정형외과,,경기 시흥시 옥구상가2길 4,126.72408901020486,37.35400065,031-433-6600,카카오
정도정형외과의원,정형외과,,경기 시흥시 정왕대로 56,126.723034,37.35452618,031-365-5422,카카오
365탁정형외과의원,정형외과,,경기 시흥시 서울대학로264번길 44-4,126.728229,37.367176,031-8044-3650,카카오
배곧서울정형외과의원,정형외과,,경기 시흥시 서울대학로278번길 43-13,126.7301903988791,37.36923483,031-365-3413,카카오
배곧정형외과,정형외과,,경기 시흥시 배곧3로 96,126.73077702613948,37.36966685273909,031-432-1230,카카오
서울더탑정형외과재활의학과의원,정형외과,,경기 시흥시 배곧2로 95,126.7269231,37.36618007,031-499-7588,카카오
도담성모정형외과의원,정형외과,,경기 시흥시 진말로 20,126.7857914,37.37910488,031-365-5987,카카오
연세탑마취통증의학과,정형외과,,경기 시흥시 장현장곡로 2,126.7892978,37.3788625,031-795-9575,카카오
일어나병원,정형외과,,경기 시흥시 황고개로 472,126.7907124,37.37321829,031-317-0111,카카오
장곡정형외과의원,정형외과,,경기 시흥시 장곡로 50,126.78313624756797,37.379730755355126,031-317-7780,카카오
능곡늘푸른 정형외과의원,정형외과,,경기 시흥시 능곡로 188,126.8102561,37.36839654106789,031-317-7252,카카오
삼성서울정형외과의원,정형외과,,경기 시흥시 능곡번영길 24,126.8074386,37.37005978,031-795-0750,카카오
시흥안심정형외과의원,정형외과,,경기 시흥시 승지로59번길 12,126.80889023987152,37.36878538684041,031-313-7588,카카오
흥케이병원,정형외과,,경기 시흥시 능곡번영길 22,126.8078961832853,37.36990825536695,031-314-7575,카카오
365서울가정의학과의원,정형외과,의원,"경기도 시흥시 배곧1로 27-15, 2층 201~202호 (정왕동, 한라비발디캠퍼스)",126.7129077,37.3642786,031-319-6429,HIRA(건강보험심사평가원)
365이지힐링의원,정형외과,의원,"경기도 시흥시 산현마을길 58, 청담트윈스2 4층 401,402호 (산현동)",126.8452128,37.3764448,031-413-0365,HIRA(건강보험심사평가원)
강한마디재활의학과의원,정형외과,의원,"경기도 시흥시 황고개로 530, 4층 401~404호 (장곡동)",126.7892647,37.378223,031-315-7100,HIRA(건강보험심사평가원)
굿모닝재활의학과의원,정형외과,의원,"경기도 시흥시 은계번영길 1, 태산W타워 311~314호, 409~414호 (은행동)",126.8016279,37.4366407,031-313-8305,HIRA(건강보험심사평가원)
꾸러기소아청소년과의원,정형외과,의원,"경기도 시흥시 승지로60번길 25, 401~2호 (능곡동, 송죽센타프라자)",126.8122329,37.3679744,031-316-9955,HIRA(건강보험심사평가원)
남서울정형외과의원,정형외과,의원,"경기도 시흥시 복지로93번길 4, (대야동)",126.7914757,37.4478345,031-503-9300,HIRA(건강보험심사평가원)
누가재활의학과의원,정형외과,의원,"경기도 시흥시 함송로 21, 굿모닝프라자 302~303호 (정왕동)",126.7307158,37.3637725,031-499-2558,HIRA(건강보험심사평가원)
늘편한의원,정형외과,의원,"경기도 시흥시 매화2로 34, 3층 (매화동)",126.8111406,37.4172381,031-503-6500,HIRA(건강보험심사평가원)
단비의원,정형외과,의원,"경기도 시흥시 배곧3로 96, 507호 (정왕동, M-플러스)",126.7300526,37.3698189,031-364-8282,HIRA(건강보험심사평가원)
대일유외과의원,정형외과,의원,"경기도 시흥시 황고개로 530, 5층 502~503호 (장곡동)",126.7892647,37.378223,031-548-0651,HIRA(건강보험심사평가원)
도일마취통증의학과의원,정형외과,의원,"경기도 시흥시 도일로135번길 4, 202호 (거모동, 빅타운빌딩)",126.784624,37.3425827,031-495-1583,HIRA(건강보험심사평가원)
도일의원,정형외과,의원,"경기도 시흥시 군자로 514, 301호 (거모동, 거모프라자)",126.784827,37.3443011,031-495-8738,HIRA(건강보험심사평가원)
동서외과의원,정형외과,의원,"경기도 시흥시 정왕대로 174, 301호,306-308호 (정왕동, 광개토빌딩)",126.7334957,37.3481382,031-433-8275,HIRA(건강보험심사평가원)
모두탑365정형외과의원,정형외과,의원,"경기도 시흥시 수인로 3366, 삼영아트빌 6~7층호 (신천동)",126.7849548,37.4408913,031-503-9988,HIRA(건강보험심사평가원)
목감성모의원,정형외과,의원,"경기도 시흥시 수인로2421번길 109, 2층 (논곡동)",126.8605022,37.387349,031-482-6965,HIRA(건강보험심사평가원)
바른소아청소년과의원,정형외과,의원,"경기도 시흥시 은계번영길 2, 서미프라자 3층 303~304호 (은행동)",126.8022264,37.436579,031-364-8232,HIRA(건강보험심사평가원)
바른정형외과의원,정형외과,의원,"경기도 시흥시 함송로29번길 5, 다나의원 1,3층 (정왕동)",126.7312797,37.36378,031-432-7582,HIRA(건강보험심사평가원)
박동원재활의학과의원,정형외과,의원,"경기도 시흥시 정왕대로 220, 우리메디칼센타 503.507.508호 (정왕동)",126.7376709,37.3455123,031-433-3311,HIRA(건강보험심사평가원)
박애의원,정형외과,의원,"경기도 시흥시 매화2로 3, (매화동)",126.8138534,37.4158991,031-315-4115,HIRA(건강보험심사평가원)
배곧바른마디의원,정형외과,의원,"경기도 시흥시 배곧1로 27-16, 제상가4동 102,103A,103B,104,106호 (배곧동, 한라비발디캠퍼스2차)",126.7151139,37.3627494,031-432-5555,HIRA(건강보험심사평가원)
배곧정형외과의원,정형외과,의원,"경기도 시흥시 배곧3로 96, M-플러스 5층 509~511호 (배곧동)",126.7300526,37.3698189,031-432-1230,HIRA(건강보험심사평가원)
배곧조은재활의학과의원,정형외과,의원,"경기도 시흥시 서울대학로278번길 21, 새롬프라자2 4층 403~405호 (배곧동)",126.7280545,37.3695094,031-503-9555,HIRA(건강보험심사평가원)
보람의원,정형외과,의원,"경기도 시흥시 군자로 520, 206호 (거모동, 동운디오빌)",126.784886,37.3438605,031-508-4999,HIRA(건강보험심사평가원)
삼성필의원,정형외과,의원,"경기도 시흥시 복지로 96, A&C빌딩 202호, 403~404호, 504호 (대야동)",126.7918251,37.4472974,031-316-7800,HIRA(건강보험심사평가원)
서울바로마취통증의학과의원,정형외과,의원,"경기도 시흥시 정왕대로 230, 4층 407.408호 (정왕동, 제일프라자)",126.7385084,37.3449671,031-433-2290,HIRA(건강보험심사평가원)
서울성모의원,정형외과,의원,"경기도 시흥시 거북섬로 207, 2~3층 108,109호 (정왕동)",126.6875714,37.3227222,031-431-7585,HIRA(건강보험심사평가원)
서울진외과의원,정형외과,의원,"경기도 시흥시 은계로 347, 3층 303A~306A호 (대야동)",126.7950424,37.4500314,031-313-7579,HIRA(건강보험심사평가원)
시화성모의원,정형외과,의원,"경기도 시흥시 중심상가로 47, 2,3층 (정왕동)",126.723559,37.3524334,031-434-1119,HIRA(건강보험심사평가원)
시화현대의원,정형외과,의원,"경기도 시흥시 정왕천로 411, 2층 (정왕동)",126.7519212,37.3444412,031-434-7588,HIRA(건강보험심사평가원)
시흥365열린의원,정형외과,의원,"경기도 시흥시 시흥대로 1121, 신천휴먼시아 상가조합 4층 204호 (신천동)",126.7912046,37.4355457,031-312-9481,HIRA(건강보험심사평가원)
시흥고려튼튼의원,정형외과,의원,"경기도 시흥시 정왕대로 210, E MART시화점 5층 (정왕동)",126.7369006,37.345931,031-499-7585,HIRA(건강보험심사평가원)
시흥드림항유외과의원,정형외과,의원,"경기도 시흥시 능곡번영길 30, 6층 607~609호 (능곡동)",126.8066709,37.3702183,031-316-5553,HIRA(건강보험심사평가원)
시흥장현이엠365의원,정형외과,의원,"경기도 시흥시 능곡번영길 30, 센텀시티 5층 507~513호 (능곡동)",126.8066709,37.3702183,031-313-0365,HIRA(건강보험심사평가원)
시흥하나의료소비자생활협동조합행복한의원,정형외과,의원,"경기도 시흥시 중심상가로 161, 3층 (정왕동, 그리미아 빌딩)",126.7339113,37.3460765,031-434-8275,HIRA(건강보험심사평가원)
신천한솔의원,정형외과,의원,"경기도 시흥시 신천로80번길 2, 신천메디칼센타 2층 (신천동)",126.7862918,37.4372583,031-312-3112,HIRA(건강보험심사평가원)
신통재활의학과의원,정형외과,의원,"경기도 시흥시 수인로 3372, 신천프라자 207~211호 (신천동)",126.784333,37.4411346,031-314-5007,HIRA(건강보험심사평가원)
아산드림소아청소년과의원,정형외과,의원,"경기도 시흥시 월곶중앙로70번길 3, 310-2호 (월곶동, 풍림프라자)",126.7380123,37.3894538,031-435-0505,HIRA(건강보험심사평가원)
아주편한마취통증의학과의원,정형외과,의원,"경기도 시흥시 수인로 3362, 태종빌딩 201호 (신천동)",126.7854777,37.440672,031-317-3690,HIRA(건강보험심사평가원)
연세강남신경외과의원,정형외과,의원,"경기도 시흥시 배곧3로 96, M-플러스 4층 405호 (배곧동)",126.7300526,37.3698189,031-431-7588,HIRA(건강보험심사평가원)
연세더바로병원,정형외과,병원,"경기도 시흥시 수인로 3330, 301호, 4~8층 (대야동)",126.7887789,37.4394123,1599-5588,HIRA(건강보험심사평가원)
연세사랑의원,정형외과,의원,"경기도 시흥시 월곶중앙로30번길 4, 201호 (월곶동, 주영프라자)",126.7423889,37.3877041,031-435-0970,HIRA(건강보험심사평가원)
연세탑의원,정형외과,의원,"경기도 시흥시 배곧4로 32-19, 3층 304호, 305호 (배곧동)",126.7262343,37.3772904,031-509-5075,HIRA(건강보험심사평가원)
연세튼튼신경외과의원,정형외과,의원,"경기도 시흥시 삼미시장1길 37, 3층 (신천동)",126.782559,37.440964,031-312-9757,HIRA(건강보험심사평가원)
우리의원,정형외과,의원,"경기도 시흥시 인선길 21, 노블레스빌딩 2~3층 (장곡동)",126.7860907,37.3770019,031-506-1075,HIRA(건강보험심사평가원)
웰손병원,정형외과,병원,"경기도 시흥시 서울대학로264번길 26-32, 배곧중앙프라자 4층 (배곧동)",126.7277422,37.366607,031-505-0123,HIRA(건강보험심사평가원)
은계연세365의원,정형외과,의원,"경기도 시흥시 은행고길 28, 201~206호, 301~304호, 401~402호 (은행동)",126.7993284,37.4407635,031-317-9111,HIRA(건강보험심사평가원)
의료법인 대아의료재단 시흥한도병원,정형외과,병원,"경기도 시흥시 장곡로37번길 20, (장곡동)",126.7842652,37.3775315,031-463-7114,HIRA(건강보험심사평가원)
의료법인 풍진의료재단 스마트허브병원,정형외과,병원,"경기도 시흥시 공단1대로 263, 스마트허브 N-CITY 지하01호, 113호~121호, 127호, 153호,호 (정왕동)",126.7305321,37.3355259,031-431-0119,HIRA(건강보험심사평가원)
이신우가정의학과의원,정형외과,의원,"경기도 시흥시 월곶중앙로70번길 3, 210호 (월곶동, 풍림프라자)",126.7380123,37.3894538,031-317-3993,HIRA(건강보험심사평가원)
이종오신경외과의원,정형외과,의원,"경기도 시흥시 뱀내장터로 15, 대야빌딩 지하1층,1층,2층 (대야동)",126.7864305,37.4422244,031-313-9775,HIRA(건강보험심사평가원)
재)아주산업의학연구소아주의원,정형외과,의원,"경기도 시흥시 중심상가로 146, 2,3,4층 (정왕동, 한일프라자)",126.7320495,37.3467407,031-497-5980,HIRA(건강보험심사평가원)
정가정의학과의원,정형외과,의원,"경기도 시흥시 중심상가로 228, 2층 207.208호 (정왕동, 영남아파트상가)",126.7393075,37.3422405,031-319-6854,HIRA(건강보험심사평가원)
정왕신경외과의원,정형외과,의원,"경기도 시흥시 정왕시장길 52, 2층 210~211호 (정왕동)",126.7489527,37.3455689,031-499-7500,HIRA(건강보험심사평가원)
조은손성형외과의원,정형외과,의원,"경기도 시흥시 경기과기대로 219, 9층 901호~904호, 918호~920호 (정왕동)",126.7325859,37.33449,031-499-8119,HIRA(건강보험심사평가원)
좋은의원,정형외과,의원,"경기도 시흥시 정왕시장길 62, 4층 (정왕동)",126.7493293,37.3460795,031-499-4599,HIRA(건강보험심사평가원)
참조은의원,정형외과,의원,"경기도 시흥시 오이도어시장로 22, 2~5층 (정왕동)",126.6899916,37.3444847,031-434-5805,HIRA(건강보험심사평가원)
파티마외과의원,정형외과,의원,"경기도 시흥시 월곶중앙로70번길 3, (월곶동, 풍림프라자)",126.7380123,37.3894538,031-317-4341,HIRA(건강보험심사평가원)
하나가정의학과의원,정형외과,의원,"경기도 시흥시 정왕신길로49번길 19, 203호 (정왕동, 서해아파트2차상가)",126.7273149,37.3596694,031-433-7585,HIRA(건강보험심사평가원)
한종완신경외과의원,정형외과,의원,"경기도 시흥시 승지로60번길 17, 현대프라자 304~308호 (능곡동)",126.8125682,37.3687554,031-318-7582,HIRA(건강보험심사평가원)
확실한신경외과의원,정형외과,의원,"경기도 시흥시 함송로 16, 3,4,5층 (정왕동, 미소프라자)",126.7295625,37.3637637,031-319-7582,HIRA(건강보험심사평가원)
신천정형외과의원,정형외과,clinic,,126.782012,37.437772,,OpenStreetMap
우리들정형외과,정형외과,clinic,,126.805589,37.392757,,OpenStreetMap
현대정형외과의원,정형외과,clinic,,126.782421,37.440417,,OpenStreetMap
연세정형외과,정형외과,clinic,,126.784674,37.440187,,OpenStreetMap
