기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
바로성모내과의원,내과,,경기 시흥시 정왕대로 78,126.72517509102181,37.353306680637544,031-504-7588,카카오
시화윤내과의원,내과,,경기 시흥시 옥구상가2길 3,126.7243689198402,37.35369404808716,031-431-4073,카카오
세종내과의원,내과,,경기 시흥시 함송로 24,126.7303561,37.36331728,031-431-2343,카카오
시화연세이비인후과,내과,,경기 시흥시 함송로14번길 13-13,126.7295908,37.3626668,031-433-4351,카카오
조은이비인후과의원 시화지점,내과,,경기 시흥시 함송로14번길 13-17,126.7300163,37.36238304,031-497-0009,카카오
도도스이비인후과의원,내과,,경기 시흥시 배곧3로 96,126.730423,37.36984445,031-431-6336,카카오
상쾌한이비인후과의원,내과,,경기 시흥시 배곧1로 27-16,126.71299,37.36184468872412,031-506-7585,카카오
서울아산이비인후과의원,내과,,경기 시흥시 서울대학로278번길 43-13,126.7301916,37.36922672,031-433-7511,카카오
연세우리내과의원,내과,,경기 시흥시 배곧3로 86,126.7295321,37.37022445,031-507-2479,카카오
코아이비인후과의원,내과,,경기 시흥시 배곧3로 80,126.7290658,37.37055135,031-319-3220,카카오
원이비인후과의원,내과,,경기 시흥시 황고개로 531,126.7886089,37.37812333,031-317-8001,카카오
코코이비인후과의원,내과,,경기 시흥시 장곡로 50,126.78302142409214,37.37961160973639,031-435-0503,카카오
바른서울이비인후과의원,내과,,경기 시흥시 능곡번영길 22,126.8078715,37.36986587,031-315-7005,카카오
김경범소아청소년과의원,내과,의원,"경기도 시흥시 도일로135번길 4, 302호 (거모동, 빅타운)",126.784624,37.3425827,031-491-5275,HIRA(건강보험심사평가원)
더나은신경과내과의원,내과,의원,"경기도 시흥시 서울대학로264번길 26-12, 배곧에토스 3층 (배곧동)",126.7260299,37.3673701,031-509-5100,HIRA(건강보험심사평가원)
명소아청소년과의원,내과,의원,"경기도 시흥시 은계번영길 13, 아리테타워 401호 (은행동)",126.8025633,37.4373532,031-311-7576,HIRA(건강보험심사평가원)
배곧서울아산이비인후과의원,내과,의원,"경기도 시흥시 서울대학로278번길 43-13, 202호 (배곧동)",126.730188,37.3692355,031-433-7511,HIRA(건강보험심사평가원)
배곧서울안과의원,내과,의원,"경기도 시흥시 배곧3로 96, M-플러스 5층 504~505호 (정왕동)",126.7300526,37.3698189,031-8042-7555,HIRA(건강보험심사평가원)
삼성바른내과의원,내과,의원,"경기도 시흥시 은계번영길 23, 은계타운 506~507호 (은행동)",126.8038941,37.4371238,031-311-2479,HIRA(건강보험심사평가원)
세종소아청소년과의원,내과,의원,"경기도 시흥시 함송로 24, 306호 (정왕동, 세종프라자)",126.7303888,37.3632231,031-433-0353,HIRA(건강보험심사평가원)
송지연소아청소년과의원,내과,의원,"경기도 시흥시 군자로 514, 302호 (거모동, 거모프라자)",126.784827,37.3443011,031-494-8681,HIRA(건강보험심사평가원)
신성철소아과의원,내과,의원,"경기도 시흥시 비둘기공원7길 18, 3층 (대야동, 하나골드)",126.7930949,37.4444397,031-311-4265,HIRA(건강보험심사평가원)
신천제일의원,내과,의원,"경기도 시흥시 신천3길 59, 2층 (신천동)",126.7796504,37.4385932,031-315-3578,HIRA(건강보험심사평가원)
연세이비인후과의원,내과,의원,"경기도 시흥시 삼미시장1길 13-1, 2층 (신천동)",126.7846407,37.4402939,031-313-1991,HIRA(건강보험심사평가원)
연세햇님소아청소년과의원,내과,의원,"경기도 시흥시 황고개로 530, 센터프라자 3층 301호, 304호 (장곡동)",126.7892647,37.378223,031-313-5688,HIRA(건강보험심사평가원)
예일연합이비인후과의원,내과,의원,"경기도 시흥시 장현장곡로 2, 4층 401~402호 (장곡동)",126.7892983,37.3788623,031-313-7585,HIRA(건강보험심사평가원)
은계두리이비인후과의원,내과,의원,"경기도 시흥시 은계번영길 23, 은계타운 403~404호 (은행동)",126.8038941,37.4371238,031-365-4750,HIRA(건강보험심사평가원)
제일365소아청소년과의원,내과,의원,"경기도 시흥시 정왕대로 220, 304호 (정왕동)",126.7376709,37.3455123,031-497-6063,HIRA(건강보험심사평가원)
조은아침예항외과의원,내과,의원,"경기도 시흥시 삼미시장1길 5, 2층,3층 (신천동)",126.7855303,37.439788,031-404-3375,HIRA(건강보험심사평가원)
조은이비인후과의원,내과,의원,"경기도 시흥시 함송로14번길 13-17, 302호 (정왕동, 홍익프라자)",126.7299849,37.3624683,031-497-0009,HIRA(건강보험심사평가원)
최소아청소년과의원,내과,의원,"경기도 시흥시 진말로9번길 2, 2층 203호 (장곡동, 부석프라자)",126.7852546,37.3784773,031-503-7533,HIRA(건강보험심사평가원)
킴스이비인후과의원,내과,의원,"경기도 시흥시 대은로 83, 204호 (대야동, 루비프라자)",126.7975125,37.4449688,031-312-5025,HIRA(건강보험심사평가원)
한양의원,내과,의원,"경기도 시흥시 시흥대로 1075, 가나빌딩 2~3층 (신천동)",126.7927372,37.4319343,031-312-9795,HIRA(건강보험심사평가원)
개인 이비인후과,내과,hospital,,126.801569,37.4376998,,OpenStreetMap
이인환내과의원,내과,doctors,,126.784033,37.341326,,OpenStreetMap
윤내과소아과의원,내과,doctors,,126.724288,37.353619,,OpenStreetMap
우성이비인후과,내과,doctors,,126.735683,37.345902,,OpenStreetMap
서울이비인후과의원,내과,doctors,,126.722896,37.354488,,OpenStreetMap
시화수이비인후과의원,내과,doctors,,126.7246609,37.3535287,,OpenStreetMap
나이비인후과의원,내과,clinic,,126.792605,37.431897,,OpenStreetMap
이영숙내과의원,내과,clinic,,126.782012,37.437772,,OpenStreetMap
오승철이비인후과,내과,clinic,,126.7844983,37.4409986,,OpenStreetMap
석향이비인후과의원,내과,clinic,,126.804433,37.394431,,OpenStreetMap
제일내과소아과,내과,clinic,,126.804858,37.393966,,OpenStreetMap
김영준내과의원,정형외과,의원,"경기도 시흥시 월곶중앙로 58, 중앙프라자 304호 (월곶동)",126.7389905,37.3889386,031-317-6860,HIRA(건강보험심사평가원)
김철수내과의원,정형외과,의원,"경기도 시흥시 능곡번영길 30, 센텀시티 210~213, 307~313호 (능곡동)",126.8066709,37.3702183,031-503-0872,HIRA(건강보험심사평가원)
능곡하나내과의원,정형외과,의원,"경기도 시흥시 장현능곡로 188, SG프라자 3층 301호 (능곡동)",126.810996,37.3693131,031-364-8393,HIRA(건강보험심사평가원)
서울아산이비인후과의원,정형외과,의원,"경기도 시흥시 목감우회로 51, 3층 305호 (목감동)",126.8619256,37.3822473,031-411-0871,HIRA(건강보험심사평가원)
서울열린내과의원,정형외과,의원,"경기도 시흥시 대은로 100, 2층 (은행동, 넥스타운주상복합아파트)",126.7993651,37.4453079,031-404-7533,HIRA(건강보험심사평가원)
성모베스트내과의원,정형외과,의원,"경기도 시흥시 장곡로 50, (주)진보유통 301호 일부, 303호 (장곡동)",126.7831213,37.3797326,031-315-2121,HIRA(건강보험심사평가원)
속사랑내과의원,정형외과,의원,"경기도 시흥시 정왕대로 56, 203,204,205,206-1호 (정왕동)",126.7230128,37.3545307,031-496-8737,HIRA(건강보험심사평가원)
연세드림내과의원,정형외과,의원,"경기도 시흥시 은계번영길 1, 태산W타워 401~408호 (은행동)",126.8016279,37.4366407,031-316-8275,HIRA(건강보험심사평가원)
조은내과의원,정형외과,의원,"경기도 시흥시 정왕대로 220, 우리메디칼센타 4~5층, B1층 405호~407호, 501호~502호, B102호 (정왕동)",126.7376709,37.3455123,031-434-9700,HIRA(건강보험심사평가원)
가온내과의원,산부인과,의원,"경기도 시흥시 승지로59번길 12, 시티타워 4층 406~409호 (능곡동)",126.8090412,37.3688669,031-317-7588,HIRA(건강보험심사평가원)
사랑내과의원,산부인과,의원,"경기도 시흥시 배곧3로 80, 4층 402호 (정왕동, 센터프라자)",126.7290674,37.3705496,031-497-1002,HIRA(건강보험심사평가원)
365장곡편한내과의원,피부과,의원,"경기도 시흥시 장현장곡로 2, 4층 403~405호 (장곡동)",126.7892983,37.3788623,031-311-7553,HIRA(건강보험심사평가원)
경기시흥내과의원,피부과,의원,"경기도 시흥시 비둘기공원로 8, 302호 (대야동, 시흥메디칼)",126.7904566,37.4440792,031-507-3111,HIRA(건강보험심사평가원)
권내과의원,피부과,의원,"경기도 시흥시 군자로 502, 4층 (거모동, 도원빌딩)",126.7845406,37.3452544,031-493-2007,HIRA(건강보험심사평가원)
김정수이비인후과의원,피부과,의원,"경기도 시흥시 군자로 514, 303호 (거모동, 거모프라자)",126.784827,37.3443011,031-491-4550,HIRA(건강보험심사평가원)
김희승내과의원,피부과,의원,"경기도 시흥시 군서마을로 36, 2층 (정왕동)",126.7478291,37.3452963,031-432-5544,HIRA(건강보험심사평가원)
더이비인후과의원,피부과,의원,"경기도 시흥시 승지로59번길 12, 시티타워 2층 204~206호 (능곡동)",126.8090412,37.3688669,031-504-5335,HIRA(건강보험심사평가원)
목감연세내과의원,피부과,의원,"경기도 시흥시 목감남서로 9-19, 401,402호 (조남동)",126.8527708,37.377783,031-411-0818,HIRA(건강보험심사평가원)
박재성내과의원,피부과,의원,"경기도 시흥시 연성로 83, 301,302호 (하상동, 현대프라자)",126.8128041,37.391018,031-317-8003,HIRA(건강보험심사평가원)
방승호내과의원,피부과,의원,"경기도 시흥시 중심상가2길 12-2, 3층 301호 (정왕동, 우성프라자)",126.7364748,37.3455497,031-488-8275,HIRA(건강보험심사평가원)
베스트내과의원,피부과,의원,"경기도 시흥시 승지로60번길 25, 201~202호 (능곡동, 송죽센타프라자)",126.8122329,37.3679744,031-317-9226,HIRA(건강보험심사평가원)
상쾌한속내과의원,피부과,의원,"경기도 시흥시 삼미시장1길 5, 3층 (신천동)",126.7855303,37.439788,031-313-7582,HIRA(건강보험심사평가원)
서울삼성내과의원,피부과,의원,"경기도 시흥시 배곧3로 96, 411호~412호 (정왕동, M-플러스)",126.7300526,37.3698189,031-431-7117,HIRA(건강보험심사평가원)
서울안녕내과의원,피부과,의원,"경기도 시흥시 월곶중앙로58번길 5-6, 2층 214~220호 (월곶동, 시흥 월곶역 블루밍더마크)",126.7391412,37.3895269,031-316-8857,HIRA(건강보험심사평가원)
성모퍼스트내과의원,피부과,의원,"경기도 시흥시 은계번영길 9, 골드웨이Ⅰ 301~306, 309~310호 (은행동)",126.8016257,37.4374767,031-311-7511,HIRA(건강보험심사평가원)
성모하이내과의원,피부과,의원,"경기도 시흥시 수인로 3370, 주신빌딩 4-5층 (신천동)",126.784616,37.4410056,031-311-6111,HIRA(건강보험심사평가원)
수 이비인후과 의원,피부과,의원,"경기도 시흥시 능곡로 174, 303호 (능곡동, 미래도프라자)",126.8117151,37.3680641,031-404-1470,HIRA(건강보험심사평가원)
시화이비인후과의원,피부과,의원,"경기도 시흥시 옥구천동로374번길 83, 송산빌딩 202~204호 (정왕동)",126.7359431,37.350347,031-5189-0977,HIRA(건강보험심사평가원)
시흥센트럴이비인후과의원,피부과,의원,"경기도 시흥시 수인로 3362, 태종빌딩 5·8층 일부호 (신천동)",126.7854777,37.440672,031-364-8225,HIRA(건강보험심사평가원)
시흥수이비인후과의원,피부과,의원,"경기도 시흥시 정왕대로 74, A동203~204호,B동210호 (정왕동, 트윈프라자)",126.7245748,37.3534336,031-433-8366,HIRA(건강보험심사평가원)
연세내과의원,피부과,의원,"경기도 시흥시 수인로 3378, 2,3층 (신천동, 반석프라자)",126.7837633,37.4413757,031-311-6688,HIRA(건강보험심사평가원)
열린이비인후과의원,피부과,의원,"경기도 시흥시 월곶중앙로70번길 3, 풍림프라자 209호 (월곶동)",126.7380123,37.3894538,031-318-7275,HIRA(건강보험심사평가원)
우리서울내과의원,피부과,의원,"경기도 시흥시 도일로124번길 2, 2층 203,204호 (거모동)",126.7841754,37.3413559,031-8042-7559,HIRA(건강보험심사평가원)
이배진내과의원,피부과,의원,"경기도 시흥시 진말로 20, 2층, 1층 일부층 (장곡동)",126.7857916,37.3791079,031-317-8375,HIRA(건강보험심사평가원)
장곡맑은위내과의원,피부과,의원,"경기도 시흥시 황고개로 528, 3층 301~305호 (장곡동)",126.7892438,37.3779651,031-507-1000,HIRA(건강보험심사평가원)
제일내과의원,피부과,의원,"경기도 시흥시 하중로 199, 2층 (하중동)",126.805001,37.3939888,031-404-2228,HIRA(건강보험심사평가원)
한마음내과의원,피부과,의원,"경기도 시흥시 수인로 3372, 401,402호 (신천동)",126.784333,37.4411346,031-312-2277,HIRA(건강보험심사평가원)
