검색카테고리,id,place_name,category_name,세부분류,착한가격업소여부,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,법정동코드,법정동명,법정동_시도,법정동_시군구,법정동_읍면동,법정동_리,행정동코드,행정동명,행정동_시도,행정동_시군구,행정동_읍면동,수집시각
음식점,74312920,갈비꽃 시흥은계점,"음식점 > 한식 > 육류,고기 > 갈비",한식,0,FD6,음식점,031-504-0015,경기 시흥시 대야동 654-1,경기 시흥시 은계로338번길 52,126.795614714589,37.450472047182,http://place.map.kakao.com/74312920,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,817884874,갈비세상,"음식점 > 한식 > 육류,고기 > 갈비",한식,0,FD6,음식점,031-314-5136,경기 시흥시 대야동 576,경기 시흥시 은행로173번길 7,126.79757507325803,37.445605448009665,http://place.map.kakao.com/817884874,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,85319789,감성낙곱새 시흥은계점,음식점 > 한식,한식,0,FD6,음식점,031-317-2594,경기 시흥시 대야동 494-20,경기 시흥시 복지로43번길 23,126.78652569451745,37.44423809217502,http://place.map.kakao.com/85319789,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,859140281,감자탕가첫째아들,음식점 > 한식 > 감자탕,한식,0,FD6,음식점,031-313-9897,경기 시흥시 대야동 655-3,경기 시흥시 은계로338번길 42,126.796049523631,37.4509980883953,http://place.map.kakao.com/859140281,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,304877580,감회,"음식점 > 한식 > 해물,생선 > 회",한식,0,FD6,음식점,031-506-0402,경기 시흥시 대야동 485-14,경기 시흥시 복지로43번길 32-2,126.786022841937,37.444627321495,http://place.map.kakao.com/304877580,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,9680992,강원옻닭,"음식점 > 한식 > 육류,고기 > 닭요리",한식,0,FD6,음식점,031-312-9119,경기 시흥시 대야동 36-6,경기 시흥시 호현로 278-97,126.79375796085363,37.46320191176439,http://place.map.kakao.com/9680992,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1618007807,강정생각,음식점 > 간식 > 닭강정,기타,0,FD6,음식점,031-313-0521,경기 시흥시 대야동 646-1,경기 시흥시 은계로 341,126.795446020843,37.4497527475558,http://place.map.kakao.com/1618007807,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,11918100,강촌토종삼계탕,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",한식,0,FD6,음식점,031-318-9949,경기 시흥시 대야동 550-1,경기 시흥시 비둘기공원7길 57,126.791527106889,37.4410547294388,http://place.map.kakao.com/11918100,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,789766789,강화옛날국수,음식점 > 한식 > 국수,한식,0,FD6,음식점,031-313-3886,경기 시흥시 대야동 552-6,경기 시흥시 비둘기공원7길 69,126.791628905436,37.4402043520766,http://place.map.kakao.com/789766789,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1653928172,개성진찹쌀순대,음식점 > 한식 > 순대,한식,0,FD6,음식점,,경기 시흥시 대야동 487-19,경기 시흥시 대골안길 60,126.787494397057,37.4445506873128,http://place.map.kakao.com/1653928172,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,652139666,고기듬뿍국물두루치기 시흥대야점,"음식점 > 한식 > 육류,고기 > 불고기,두루치기 > 고기듬뿍국물두루치기",한식,0,FD6,음식점,,경기 시흥시 대야동 693,경기 시흥시 수인로3312번길 16,126.7886067575303,37.4399962576099,http://place.map.kakao.com/652139666,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,867989953,고기미담 시흥신천점,"음식점 > 한식 > 육류,고기 > 고기미담",한식,0,FD6,음식점,,경기 시흥시 대야동 497-7,경기 시흥시 대골안길 78,126.786585539152,37.4430614771476,http://place.map.kakao.com/867989953,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,649320743,고기미찬,"음식점 > 한식 > 육류,고기",한식,0,FD6,음식점,,경기 시흥시 대야동 456-20,경기 시흥시 대야로43번길 3-1,126.790135732545,37.4472440290065,http://place.map.kakao.com/649320743,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,178006556,고미베이크,"음식점 > 간식 > 제과,베이커리",기타,0,FD6,음식점,031-439-7707,경기 시흥시 대야동 693,경기 시흥시 수인로3312번길 16,126.788654989594,37.4401233867894,http://place.map.kakao.com/178006556,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,15727457,고바우덩어리생고기,"음식점 > 한식 > 육류,고기",한식,0,FD6,음식점,031-315-5586,경기 시흥시 대야동 442,경기 시흥시 복지로99번길 11,126.79120262372383,37.448436156161605,http://place.map.kakao.com/15727457,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,26318537,고봉민김밥인 시흥대야점,음식점 > 분식 > 고봉민김밥인,한식,0,FD6,음식점,031-314-1325,경기 시흥시 대야동 532-1,경기 시흥시 비둘기공원로 10,126.79071543272225,37.44401312381998,http://place.map.kakao.com/26318537,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,12970883,고창풍천장어,"음식점 > 한식 > 해물,생선 > 장어",한식,0,FD6,음식점,031-314-9160,경기 시흥시 대야동 535,경기 시흥시 비둘기공원6길 10,126.79130834195448,37.44292484723404,http://place.map.kakao.com/12970883,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,816546800,고향옛잔치국수&김밥,음식점 > 한식 > 국수,한식,0,FD6,음식점,,경기 시흥시 대야동 471,경기 시흥시 복지로63번길 15,126.78829630403,37.4455072000679,http://place.map.kakao.com/816546800,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1269267650,곤봉식객,"음식점 > 한식 > 찌개,전골",한식,0,FD6,음식점,031-317-3634,경기 시흥시 대야동 556-4,경기 시흥시 대은로 13,126.79272536935473,37.44007022686812,http://place.map.kakao.com/1269267650,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1246129182,곱네한우곱창 신천역점,"음식점 > 한식 > 육류,고기 > 곱창,막창",한식,0,FD6,음식점,031-315-5295,경기 시흥시 대야동 693,경기 시흥시 수인로3312번길 16,126.78897469039264,37.44095919761294,http://place.map.kakao.com/1246129182,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,15367527,광어9900 본점,"음식점 > 한식 > 해물,생선 > 회",한식,1,FD6,음식점,031-314-9972,경기 시흥시 대야동 576,경기 시흥시 은행로173번길 7,126.79740248840584,37.44548802062327,http://place.map.kakao.com/15367527,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,21290854,광주식당,"음식점 > 한식 > 찌개,전골",한식,0,FD6,음식점,031-311-3743,경기 시흥시 대야동 499-37,경기 시흥시 뱀내장터로 17,126.786719417979,37.4420769113199,http://place.map.kakao.com/21290854,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,25470576,교촌치킨 시흥은행1호점,음식점 > 치킨 > 교촌치킨,치킨,0,FD6,음식점,031-404-9945,경기 시흥시 대야동 580-4,경기 시흥시 은행로 166,126.79879523272713,37.44572556416075,http://place.map.kakao.com/25470576,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1724540567,구가,"음식점 > 술집 > 호프,요리주점",주점,0,FD6,음식점,,경기 시흥시 대야동 652-2,경기 시흥시 은계중앙로306번길 69,126.79560589884832,37.4520506050717,http://place.map.kakao.com/1724540567,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1110165669,구구족 시흥신천점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 구구족",한식,0,FD6,음식점,031-314-7994,경기 시흥시 대야동 551-5,경기 시흥시 비둘기공원1길 38,126.792355051923,37.4407723675651,http://place.map.kakao.com/1110165669,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,8778364,구들짱삼겹살전문점 신천점,"음식점 > 한식 > 육류,고기 > 삼겹살",한식,0,FD6,음식점,031-404-3531,경기 시흥시 대야동 537,경기 시흥시 비둘기공원5길 15,126.79056927784,37.4425270941469,http://place.map.kakao.com/8778364,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1935267511,국밥백서 시흥대야점,음식점 > 한식 > 국밥 > 국밥백서,한식,0,FD6,음식점,,경기 시흥시 대야동 555-1,경기 시흥시 비둘기공원3길 5-1,126.791911686925,37.4401021346834,http://place.map.kakao.com/1935267511,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,245394811,국밥샵,음식점 > 한식 > 국밥,한식,0,FD6,음식점,031-317-2594,경기 시흥시 대야동 494-20,경기 시흥시 복지로43번길 23,126.78652569451745,37.44423809217502,http://place.map.kakao.com/245394811,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,194837218,국수랑밥이당,음식점 > 한식 > 국수,한식,0,FD6,음식점,,경기 시흥시 대야동 303-1,경기 시흥시 호현로 147,126.78898376419187,37.45261561448626,http://place.map.kakao.com/194837218,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,807635354,굴사냥포차,음식점 > 술집 > 실내포장마차,주점,0,FD6,음식점,031-313-0153,경기 시흥시 대야동 490-4,경기 시흥시 복지로43번길 4-1,126.788647381577,37.4436319193567,http://place.map.kakao.com/807635354,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,123738216,굽네치킨 시흥대야점,음식점 > 치킨 > 굽네치킨,치킨,0,FD6,음식점,031-313-9294,경기 시흥시 대야동 470,경기 시흥시 대골안길 51,126.78805559801494,37.4451067189625,http://place.map.kakao.com/123738216,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1823001818,궁잔기지떡 시흥은계점,"음식점 > 간식 > 떡,한과",기타,0,FD6,음식점,010-8300-0884,경기 시흥시 대야동 555-11,경기 시흥시 비둘기공원2길 3,126.792107186234,37.4396898144098,http://place.map.kakao.com/1823001818,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,992581027,그늘집,음식점 > 한식,한식,0,FD6,음식점,,경기 시흥시 대야동 540-1,경기 시흥시 비둘기공원5길 23,126.79025265178713,37.44220036586042,http://place.map.kakao.com/992581027,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,786651203,금강,"음식점 > 한식 > 해물,생선 > 매운탕,해물탕",한식,0,FD6,음식점,031-313-2778,경기 시흥시 대야동 655,경기 시흥시 은계로338번길 48,126.795740560523,37.4507407663726,http://place.map.kakao.com/786651203,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,624101646,금복주류 시흥대야점,"음식점 > 술집 > 호프,요리주점",주점,0,FD6,음식점,031-435-9989,경기 시흥시 대야동 536,경기 시흥시 비둘기공원5길 7,126.790637800386,37.443079536686,http://place.map.kakao.com/624101646,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,11026988,금성가든,"음식점 > 한식 > 육류,고기 > 닭요리",한식,0,FD6,음식점,031-315-7677,경기 시흥시 대야동 16-5,경기 시흥시 하우로 53,126.78394495645658,37.45984883784268,http://place.map.kakao.com/11026988,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1156305578,기절초풍감자탕,음식점 > 한식 > 감자탕,한식,0,FD6,음식점,031-311-7766,경기 시흥시 대야동 535,경기 시흥시 비둘기공원6길 10,126.79108658820218,37.44302086391213,http://place.map.kakao.com/1156305578,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1015471222,김민국의국산특허 마늘곱창막창 대야본점,"음식점 > 한식 > 육류,고기 > 곱창,막창",한식,0,FD6,음식점,031-313-4592,경기 시흥시 대야동 530-2,경기 시흥시 비둘기공원5길 16,126.790125694753,37.4427461545735,http://place.map.kakao.com/1015471222,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1408018045,김밥까페,음식점 > 분식,한식,0,FD6,음식점,010-2261-7785,경기 시흥시 대야동 568-4,경기 시흥시 은행로218번길 4,126.79292560208759,37.44695972484709,http://place.map.kakao.com/1408018045,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,268241327,김밥생각,음식점 > 분식,한식,0,FD6,음식점,031-314-7722,경기 시흥시 대야동 495-3,경기 시흥시 호현로 38,126.785268041032,37.4438087338182,http://place.map.kakao.com/268241327,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,15900227,김밥천국 대야점,음식점 > 분식,한식,0,FD6,음식점,031-312-8118,경기 시흥시 대야동 541-2,경기 시흥시 비둘기공원6길 13-1,126.791487656705,37.4422403935827,http://place.map.kakao.com/15900227,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,771145694,김복남맥주 시흥대야점,"음식점 > 술집 > 호프,요리주점 > 김복남맥주",주점,0,FD6,음식점,031-313-5008,경기 시흥시 대야동 693,경기 시흥시 수인로3312번길 16,126.7886972449922,37.439964883937996,http://place.map.kakao.com/771145694,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,929807447,김종구부산어묵 대야점,음식점 > 분식,한식,0,FD6,음식점,,경기 시흥시 대야동 693,경기 시흥시 수인로3312번길 16,126.78937671879767,37.44145276908807,http://place.map.kakao.com/929807447,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1365754637,김치로우주정복 시흥대야점,"음식점 > 한식 > 찌개,전골 > 김치로우주정복",한식,0,FD6,음식점,,경기 시흥시 대야동 487,경기 시흥시 복지로53번길 25,126.786754830566,37.4451278055761,http://place.map.kakao.com/1365754637,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1365342216,김치옥 시흥대야점,"음식점 > 한식 > 찌개,전골 > 김치옥",한식,0,FD6,음식점,0507-1306-8258,경기 시흥시 대야동 537,경기 시흥시 비둘기공원5길 15,126.790492114715,37.4426422870925,http://place.map.kakao.com/1365342216,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,122833868,꼬꼬마김밥,음식점 > 분식,한식,1,FD6,음식점,031-313-9132,경기 시흥시 대야동 475-11,경기 시흥시 복지로53번길 22-1,126.78724171888126,37.44518814988474,http://place.map.kakao.com/122833868,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1989644991,꼬꼬야옛날통닭,"음식점 > 술집 > 호프,요리주점",주점,0,FD6,음식점,,경기 시흥시 대야동 443-5,경기 시흥시 복지로91번길 8,126.790762672148,37.4477452025459,http://place.map.kakao.com/1989644991,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,2010514253,꼬치선생,"음식점 > 술집 > 호프,요리주점",주점,0,FD6,음식점,031-434-8440,경기 시흥시 대야동 530-2,경기 시흥시 비둘기공원5길 16,126.790237117139,37.4429076337377,http://place.map.kakao.com/2010514253,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,2082074102,꽃길만 걷자,"음식점 > 술집 > 호프,요리주점",주점,0,FD6,음식점,,경기 시흥시 대야동 531-2,경기 시흥시 비둘기공원5길 12,126.790332261992,37.4432330683423,http://place.map.kakao.com/2082074102,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,15760997,나누리분식,음식점 > 분식,한식,0,FD6,음식점,031-311-7774,경기 시흥시 대야동 280-2,경기 시흥시 복지로120번길 8,126.79336779223,37.4488967747111,http://place.map.kakao.com/15760997,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1570548100,낙원,"음식점 > 술집 > 호프,요리주점",주점,0,FD6,음식점,,경기 시흥시 대야동 498-28,경기 시흥시 호현로 28,126.785049658688,37.4427226160443,http://place.map.kakao.com/1570548100,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,11692219,낙지마당 대야점,"음식점 > 한식 > 해물,생선",한식,0,FD6,음식점,031-311-2378,경기 시흥시 대야동 14-3,경기 시흥시 하우로 65,126.783626931797,37.4611691373436,http://place.map.kakao.com/11692219,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,1401775187,난족발넌보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",한식,0,FD6,음식점,031-311-0838,경기 시흥시 대야동 538,경기 시흥시 비둘기공원6길 16,126.790912975353,37.4424664337394,http://place.map.kakao.com/1401775187,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
음식점,570465437,남도추어탕,"음식점 > 한식 > 해물,생선 > 추어",한식,0,FD6,음식점,031-315-8850,경기 시흥시 대야동 541-17,경기 시흥시 비둘기공원6길 25,126.790873476493,37.4416356294938,http://place.map.kakao.com/570465437,4139010100,경기도 시흥시 대야동,경기도,시흥시,대야동,,4139051000,경기도 시흥시 대야동,경기도,시흥시,대야동,2026-08-11T23:09:25+09:00
