기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
라라약국,약국,약국,"경기도 시흥시 수풀안길 14-22, 로얄팰리스 4차 113~115호 (조남동)",126.8620153,37.3812505,,경기데이터드림
마이팜약국,약국,약국,"경기도 시흥시 정왕대로 78, B동 133호 (정왕동, 트윈프라자)",126.7250075,37.3532919,031-319-0809,경기데이터드림
매화메디칼약국,약국,약국,경기도 시흥시 매화2로 3 (매화동),126.8138749,37.4158819,031-315-7602,경기데이터드림
메가파크약국,약국,약국,"경기도 시흥시 중심상가1길 18, 1, 2층 (정왕동)",126.7354097,37.3429668,031-432-0205,경기데이터드림
명약국,약국,약국,"경기도 시흥시 신천천동로 7, 두성빌딩 102호 (신천동)",126.786261,37.4391898,031-313-0227,경기데이터드림
모다365약국,약국,약국,"경기도 시흥시 장현능곡로 155, 시흥 플랑드르 5층 503호 (능곡동)",126.8072928,37.3710186,031-8042-3658,경기데이터드림
목감센타약국,약국,약국,경기도 시흥시 동서로 1106 (목감동),126.8612857,37.3873759,031-485-6955,경기데이터드림
목감온누리약국,약국,약국,"경기도 시흥시 목감남서로 9-19, 102호 (조남동)",126.8527716,37.3777841,031-411-3181,경기데이터드림
미래약국,약국,약국,경기도 시흥시 삼미시장1길 13-1 (신천동),126.7846568,37.4402707,031-311-1655,경기데이터드림
미소그린약국,약국,약국,"경기도 시흥시 장곡로 50, (주)진보유통 3층 301호 (장곡동)",126.7831654,37.3797082,031-313-7558,경기데이터드림
미소담약국,약국,약국,"경기도 시흥시 월곶중앙로70번길 3, 310-1호 (월곶동, 풍림프라자)",126.7381671,37.3896123,031-435-2589,경기데이터드림
미소지우약국,약국,약국,"경기도 시흥시 정왕대로 178, 광개토빌딩2 117호 (정왕동)",126.7339718,37.3478159,031-499-6550,경기데이터드림
바로약국,약국,약국,"경기도 시흥시 중심상가로 161, 그라미아빌딩 103호 (정왕동)",126.7339105,37.3460759,031-433-2285,경기데이터드림
바른약국,약국,약국,"경기도 시흥시 은계번영길 13, 아리테타워 109호 (은행동)",126.8025447,37.4373401,031-404-0660,경기데이터드림
배곧다온약국,약국,약국,"경기도 시흥시 배곧3로 86, 1층 107호 (정왕동)",126.7295541,37.3702222,031-431-1661,경기데이터드림
배곧싱싱약국,약국,약국,"경기도 시흥시 서울대학로264번길 26-32, 배곧중앙프라자 117,118호 (배곧동)",126.7277276,37.3666139,031-498-8380,경기데이터드림
배곧정문약국,약국,약국,"경기도 시흥시 배곧3로 80, 113~114호 (정왕동, 센터프라자)",126.7290879,37.3705347,031-431-8822,경기데이터드림
배꽃온누리약국,약국,약국,"경기도 시흥시 배곧5로 66-7, 더 프리미엄 타워 103호 (배곧동)",126.7347182,37.3821628,,경기데이터드림
백제당온누리약국,약국,약국,경기도 시흥시 시흥대로 1075 (신천동),126.7927388,37.4319187,031-315-4848,경기데이터드림
베스트약국,약국,약국,"경기도 시흥시 목감우회로 51, 109호 (목감동)",126.8619616,37.3822598,031-482-2588,경기데이터드림
보룡온누리약국,약국,약국,경기도 시흥시 함송로 24 (정왕동),126.7303936,37.3632151,031-433-8307,경기데이터드림
보민약국,약국,약국,"경기도 시흥시 능곡로 174, 103호 (능곡동, 미래도프라자)",126.8117244,37.3680609,031-435-8881,경기데이터드림
보화약국,약국,약국,경기도 시흥시 신현로 27 (포동),126.7864679,37.40667,031-315-8154,경기데이터드림
사랑가득약국,약국,약국,"경기도 시흥시 삼미시장4길 8, 3층 (신천동)",126.7839545,37.4392389,031-311-1159,경기데이터드림
삼미스타약국,약국,약국,"경기도 시흥시 수인로3381번길 13, 제이엘빌딩 102호 (신천동)",126.7828387,37.4400704,031-312-8183,경기데이터드림
삼화약국,약국,약국,"경기도 시흥시 함송로29번길 5, 101호 (정왕동)",126.7312688,37.3637706,031-432-7563,경기데이터드림
새들약국,약국,약국,경기도 시흥시 시흥대로1073번길 5 (신천동),126.7920849,37.4317435,031-312-5760,경기데이터드림
새로봄약국,약국,약국,"경기도 시흥시 중심상가4길 24, E 1빌딩 1층 104호 (정왕동)",126.7372898,37.3434928,031-432-4993,경기데이터드림
새소망약국,약국,약국,경기도 시흥시 매화1로 3 (매화동),126.8147474,37.4156165,031-313-2560,경기데이터드림
새우리약국,약국,약국,"경기도 시흥시 비둘기공원로 10, 1층 103호 (대야동)",126.7907603,37.443949,070-4239-9005,경기데이터드림
새천년약국,약국,약국,경기도 시흥시 삼미시장1길 1 (신천동),126.7858028,37.439818,031-312-2555,경기데이터드림
샘샘약국,약국,약국,"경기도 시흥시 배곧1로 27-16, 상가4동 108호 (배곧동, 한라비발디캠퍼스2차)",126.712871,37.3617928,031-319-3120,경기데이터드림
샘온누리약국,약국,약국,"경기도 시흥시 목감우회로 39, 목감 시티프라자 109호 (목감동)",126.8602929,37.3819082,031-439-5337,경기데이터드림
서광약국,약국,약국,"경기도 시흥시 군자로 502 (거모동, 도원빌딩)",126.7845431,37.3452482,031-491-3181,경기데이터드림
서울약국,약국,약국,"경기도 시흥시 함송로 21, 105호 (정왕동)",126.7307042,37.3637669,031-499-5001,경기데이터드림
성원약국,약국,약국,"경기도 시흥시 정왕대로 220, 408호 (정왕동, 우리메디칼센타)",126.7376872,37.3454964,031-499-0519,경기데이터드림
세원약국,약국,약국,"경기도 시흥시 정왕천로 411-1 (정왕동, 세원약국)",126.7519787,37.344524,031-433-3208,경기데이터드림
세종약국,약국,약국,경기도 시흥시 오이도어시장로 22 (정왕동),126.6899754,37.3444762,031-432-7200,경기데이터드림
센타약국,약국,약국,"경기도 시흥시 군자로 514, 1층 106~107호 (거모동, 거모프라자)",126.7848002,37.3443304,031-491-0640,경기데이터드림
센텀약국,약국,약국,"경기도 시흥시 마유로238번길 26, 1층 (정왕동)",126.7306774,37.3376271,031-432-6177,경기데이터드림
수약국,약국,약국,"경기도 시흥시 정왕대로 74, A동 202-1,203-1호 (정왕동, 트윈프라자)",126.7247122,37.3534522,031-319-7588,경기데이터드림
스마트약국,약국,약국,"경기도 시흥시 능곡번영길 22, 116호 (능곡동)",126.8079016,37.3699045,031-311-1944,경기데이터드림
스타약국,약국,약국,"경기도 시흥시 서울대학로278번길 43-13, 105호 (배곧동)",126.7301741,37.3692258,031-434-4477,경기데이터드림
스타온누리약국,약국,약국,"경기도 시흥시 황고개로 528, 1층 102호 (장곡동)",126.7892365,37.3779241,031-315-1233,경기데이터드림
시화라성약국,약국,약국,"경기도 시흥시 중심상가로 143, 101호 (정왕동, 선빌딩)",126.7322743,37.3470928,031-498-8704,경기데이터드림
시화마트약국,약국,약국,"경기도 시흥시 정왕대로 210 (정왕동, 이마트 1층)",126.7368812,37.3459328,031-497-4904,경기데이터드림
시화메디칼약국,약국,약국,"경기도 시흥시 중심상가2길 2 (정왕동, 씨드랜드프라자)",126.7358196,37.345971,031-319-0627,경기데이터드림
시화미소약국,약국,약국,"경기도 시흥시 정왕대로 74, A동 205호 (정왕동, 트윈프라자)",126.7247122,37.3534522,031-319-8270,경기데이터드림
시화사랑약국,약국,약국,"경기도 시흥시 마유로 226 (정왕동, 파인힐 오피스텔)",126.7285659,37.3376764,031-434-9570,경기데이터드림
시화연합약국,약국,약국,"경기도 시흥시 정왕대로 56, 109호 (정왕동, 세종월드빌딩)",126.7230302,37.3545138,031-499-5221,경기데이터드림
시화제일약국,약국,약국,"경기도 시흥시 옥구천동로374번길 83, 송산빌딩 104호 (정왕동)",126.7359789,37.3502986,031-319-1058,경기데이터드림
시화청담약국,약국,약국,"경기도 시흥시 시화호수전원2길 46-1, 101호 (정왕동)",126.699739,37.3180695,031-319-1075,경기데이터드림
시화프라자약국,약국,약국,"경기도 시흥시 군서마을로 36, 1층 (정왕동)",126.7478278,37.3452818,031-732-8979,경기데이터드림
시흥365약국,약국,약국,"경기도 시흥시 평안상가4길 21, 101호 (정왕동)",126.7498217,37.3377771,,경기데이터드림
시흥메가온누리약국,약국,약국,"경기도 시흥시 수인로3335번길 6, (주)티엔에프 1층 (신천동)",126.787381,37.4390884,,경기데이터드림
시흥약국,약국,약국,"경기도 시흥시 솔고개길 4-3, M Terrace 112호 (목감동)",126.8615293,37.382618,031-405-3977,경기데이터드림
시흥혜민프라자약국,약국,약국,경기도 시흥시 은행로 149 (은행동),126.7992573,37.4444053,031-311-5691,경기데이터드림
신우주약국,약국,약국,"경기도 시흥시 비둘기공원로 8, 102호 (대야동, 메디칼빌딩)",126.7904654,37.4440554,031-504-7115,경기데이터드림
신천그랜드약국,약국,약국,경기도 시흥시 복지로 55 (대야동),126.7894566,37.4443378,031-312-0993,경기데이터드림
신천종로약국,약국,약국,"경기도 시흥시 복지로 61, 1층 (대야동)",126.7897119,37.444835,031-313-3880,경기데이터드림
신천중앙약국,약국,약국,"경기도 시흥시 수인로 3366, 삼영아트빌 1층 (신천동)",126.7849563,37.4408674,031-313-0542,경기데이터드림
신천큰사랑약국,약국,약국,경기도 시흥시 신천로80번길 2 (신천동),126.7863134,37.4372342,031-314-8276,경기데이터드림
신천프라자약국,약국,약국,"경기도 시흥시 수인로 3372, 신천프라자 (신천동)",126.7843434,37.4411251,031-404-9311,경기데이터드림
신천햇빛약국,약국,약국,"경기도 시흥시 수인로 3370, 주신빌딩 1층 일부호 (신천동)",126.7846385,37.4410007,031-312-8836,경기데이터드림
신한겨레약국,약국,약국,"경기도 시흥시 옥구상가2길 4, 1층 118호 (정왕동, 로얄타운)",126.7239961,37.3539162,070-7554-5445,경기데이터드림
아름약국,약국,약국,"경기도 시흥시 수인로3381번길 27, 1층 104호 (신천동)",126.7826917,37.4388888,031-404-9176,경기데이터드림
아이튼튼약국,약국,약국,"경기도 시흥시 목감남서로 9-15, 105호 (조남동)",126.8524107,37.377719,031-410-1892,경기데이터드림
엠메디칼약국,약국,약국,"경기도 시흥시 배곧3로 96, M-플러스 130호 (정왕동)",126.7302927,37.3697764,031-499-7599,경기데이터드림
여니약국,약국,약국,"경기도 시흥시 봉우재로 12, 1층 (정왕동)",126.7432426,37.3442971,031-488-8725,경기데이터드림
연세하나약국,약국,약국,"경기도 시흥시 옥구천동로374번길 83, 송산빌딩 2층 206호 (정왕동)",126.7359789,37.3502986,031-8042-3681,경기데이터드림
열린온누리약국,약국,약국,경기도 시흥시 함송로14번길 13-13 (정왕동),126.7295974,37.3626691,031-431-9930,경기데이터드림
영남녹십자약국,약국,약국,"경기도 시흥시 중심상가로 224, 112호 (정왕동, 영남@6차상가)",126.7393008,37.3422258,031-497-4544,경기데이터드림
예원약국,약국,약국,경기도 시흥시 복지로93번길 4 (대야동),126.79147,37.4478111,031-435-7301,경기데이터드림
온담약국,약국,약국,"경기도 시흥시 황고개로 531, 106호 (장곡동)",126.7885904,37.3781636,070-7807-0232,경기데이터드림
왕온누리약국,약국,약국,"경기도 시흥시 중심상가2길 12-2, 104호 (정왕동, 우성프라자)",126.7364787,37.3455426,070-7797-0544,경기데이터드림
우리들약국,약국,약국,"경기도 시흥시 장현능곡로 9, 103호 (장곡동)",126.791553,37.3730075,,경기데이터드림
우리약국,약국,약국,경기도 시흥시 대은로 79 (대야동),126.7970737,37.4445906,031-311-0117,경기데이터드림
월곶온누리약국,약국,약국,"경기도 시흥시 월곶중앙로70번길 3, 118호 (월곶동, 풍림프라자)",126.7381671,37.3896123,031-318-2808,경기데이터드림
위더스약국,약국,약국,"경기도 시흥시 능곡번영길 24, 103호 (능곡동)",126.8074371,37.370064,031-313-5869,경기데이터드림
유성온누리약국,약국,약국,"경기도 시흥시 도일로124번길 2, 102호 (거모동)",126.7841511,37.3413519,031-492-5275,경기데이터드림
유진약국,약국,약국,"경기도 시흥시 중심상가로 334, 1층 (정왕동, 은성빌딩)",126.7489791,37.3362394,031-432-1621,경기데이터드림
은계골드약국,약국,약국,"경기도 시흥시 은계번영길 9, 골드웨이 116호 (은행동)",126.8016387,37.437524,031-311-4420,경기데이터드림
은계약국,약국,약국,"경기도 시흥시 은계로 260, 우평라비엔 105호 (계수동)",126.8031421,37.4448429,031-314-7712,경기데이터드림
은계온누리약국,약국,약국,"경기도 시흥시 은계번영길 1, 태산W타워 111호 (은행동)",126.8016249,37.4365775,031-311-5513,경기데이터드림
은계호수약국,약국,약국,"경기도 시흥시 은계번영길 23, 은계타운 110~111호 (은행동)",126.8039256,37.4371409,031-317-5905,경기데이터드림
은비약국,약국,약국,"경기도 시흥시 은계번영길 2, 서미프라자 102호 (은행동)",126.8022244,37.436536,031-312-7572,경기데이터드림
이안약국,약국,약국,"경기도 시흥시 진말로 20, 101호 (장곡동)",126.7857917,37.3791022,070-4323-0422,경기데이터드림
자인당한약국,약국,약국,"경기도 시흥시 은계번영길 7, 단디프라자 103호 (은행동)",126.80162,37.4371002,031-313-5788,경기데이터드림
장현약국,약국,약국,경기도 시흥시 새재로7번길 6 (장현동),126.8010023,37.3807344,031-318-9479,경기데이터드림
정문약국,약국,약국,"경기도 시흥시 정왕대로 230, 204호 (정왕동, 제일프라자)",126.738494,37.3449788,031-496-0903,경기데이터드림
정약국,약국,약국,"경기도 시흥시 함송로14번길 13-17, 303호 (정왕동, 홍익프라자)",126.7299836,37.3624553,031-431-3390,경기데이터드림
정왕국대약국,약국,약국,"경기도 시흥시 정왕천로411번길 6, 1층 (정왕동)",126.7515255,37.3446834,031-8042-7515,경기데이터드림
정왕라성약국,약국,약국,"경기도 시흥시 옥구천동로374번길 83, 송산빌딩 103호 (정왕동)",126.7359789,37.3502986,031-496-9693,경기데이터드림
정왕수약국,약국,약국,"경기도 시흥시 중심상가4길 16, 하영빌딩 1층 (정왕동)",126.7378486,37.3440552,070-8657-2697,경기데이터드림
정왕시장약국,약국,약국,"경기도 시흥시 정왕시장길 52, 133~134호 (정왕동)",126.7489652,37.3455685,031-319-9396,경기데이터드림
정왕약국,약국,약국,"경기도 시흥시 옥구상가2길 3, 뉴스타프라자 1층 (정왕동)",126.7244277,37.3536757,031-319-4636,경기데이터드림
정왕큰사랑약국,약국,약국,"경기도 시흥시 중심상가로 47, 101호 (정왕동, 시화성모병원(민우프라자))",126.7235933,37.3524624,031-488-8875,경기데이터드림
정왕한사랑약국,약국,약국,"경기도 시흥시 정왕신길로49번길 19 (정왕동, 서해아파트)",126.7273133,37.3596616,031-497-7873,경기데이터드림
조은약국,약국,약국,"경기도 시흥시 배곧1로 27-16, 401동 103B호 (배곧동, 한라비발디캠퍼스2차)",126.712871,37.3617928,031-8044-0901,경기데이터드림
종근당약국,약국,약국,경기도 시흥시 신천3길 59 (신천동),126.7796314,37.4385727,031-311-1619,경기데이터드림
종로세명약국,약국,약국,"경기도 시흥시 정왕대로 220 (정왕동, 우리메디칼센타 106호)",126.7376872,37.3454964,031-431-4044,경기데이터드림
종로약국,약국,약국,경기도 시흥시 수인로3381번길 32 (신천동),126.7823788,37.4385173,031-314-4719,경기데이터드림
주생명약국,약국,약국,"경기도 시흥시 비둘기공원7길 33, 406호 (대야동, 성원디아망빌딩)",126.7927588,37.4430055,070-8860-7729,경기데이터드림
중앙약국,약국,약국,"경기도 시흥시 대은로 90, 101호 (은행동, 에메랄드빌딩)",126.7983841,37.4446885,031-316-2176,경기데이터드림
지리산약국,약국,약국,"경기도 시흥시 삼미시장1길 11, 1층 (신천동)",126.7850084,37.4401467,031-314-0081,경기데이터드림
지성약국,약국,약국,"경기도 시흥시 배곧4로 32-27, 광장프라자 108호 (배곧동)",126.7255471,37.3776954,031-319-1065,경기데이터드림
지현약국,약국,약국,"경기도 시흥시 장현능곡로 188, SG능곡프라자 108호 (능곡동)",126.8109902,37.3693096,031-312-9515,경기데이터드림
진약국,약국,약국,"경기도 시흥시 정왕시장길 52, 정왕시장 1층 107호 (정왕동)",126.7489652,37.3455685,070-7537-2600,경기데이터드림
참약사수약국,약국,약국,"경기도 시흥시 은계중앙로306번길 82, 114호 (대야동)",126.7947741,37.4511118,031-8042-7220,경기데이터드림
참좋은온누리약국,약국,약국,"경기도 시흥시 매화2로 34, 1층 (매화동)",126.811139,37.417236,031-509-0778,경기데이터드림
채움약국,약국,약국,"경기도 시흥시 은계번영길 11, 은계프라자 104호 (은행동)",126.8021935,37.4374281,070-4136-8988,경기데이터드림
청솔약국,약국,약국,"경기도 시흥시 장현장곡로 6, 105호 (장곡동)",126.7897017,37.3789004,,경기데이터드림
청춘온누리약국,약국,약국,"경기도 시흥시 배곧4로 32-19, 117호 (배곧동)",126.7262402,37.3772853,031-499-2218,경기데이터드림
초록약국,약국,약국,"경기도 시흥시 승지로59번길 12, 시티타워 104,105호 (능곡동)",126.8090289,37.3688925,031-312-6888,경기데이터드림
쾌차온누리약국,약국,약국,"경기도 시흥시 황고개로 472, 103호 (장곡동)",126.790738,37.3732009,031-311-3010,경기데이터드림
큰사랑약국,약국,약국,경기도 시흥시 복지로 96 (대야동),126.7918143,37.4472633,031-311-4255,경기데이터드림
키움약국,약국,약국,"경기도 시흥시 목감남서로 9-27, 116호 (조남동)",126.8534479,37.377941,031-485-5006,경기데이터드림
탑건강약국,약국,약국,"경기도 시흥시 배곧2로 95, 배곧 유호 N-CITY 2차 219호 (배곧동)",126.7269414,37.3661941,031-499-0995,경기데이터드림
태광약국,약국,약국,경기도 시흥시 삼미시장4길 9 (신천동),126.783501,37.4393714,031-311-7781,경기데이터드림
태평양약국,약국,약국,"경기도 시흥시 옥구천동로 406 (정왕동, 월드아파트상가 102호)",126.7305467,37.3570688,031-497-2951,경기데이터드림
파마트삼보약국,약국,약국,"경기도 시흥시 비둘기공원7길 18, 하나 골드타워 302호 (대야동)",126.7930959,37.4444227,031-311-0119,경기데이터드림
팜약국,약국,약국,"경기도 시흥시 수인로 3378, 1층 (신천동)",126.7837872,37.4413651,031-313-7764,경기데이터드림
푸르미약국,약국,약국,"경기도 시흥시 승지로60번길 17, 현대프라자 110호 (능곡동)",126.8125426,37.3687417,031-315-5880,경기데이터드림
푸른솔온누리약국,약국,약국,"경기도 시흥시 은행로 130, 정철어학원 104호 (은행동)",126.8000192,37.4427062,031-312-2142,경기데이터드림
푸른약국,약국,약국,"경기도 시흥시 역전로301번길 34 (정왕동, 시흥성심메디칼)",126.7375091,37.3530667,031-432-0250,경기데이터드림
풍림약국,약국,약국,"경기도 시흥시 월곶중앙로 58, 108호 (월곶동, 중앙프라자)",126.7390098,37.3889417,031-318-2315,경기데이터드림
플로라약국,약국,약국,경기도 시흥시 죽율로 38 (죽율동),126.761281,37.3480347,031-319-2703,경기데이터드림
하나로약국,약국,약국,"경기도 시흥시 평안상가1길 17, 105호 (정왕동, 석화프라자)",126.7472359,37.3378418,031-433-9350,경기데이터드림
하나약국,약국,약국,경기도 시흥시 장곡로37번길 16 (장곡동),126.7844008,37.3780842,031-318-4613,경기데이터드림
하늘약국,약국,약국,"경기도 시흥시 복지로 3, 402호 (신천동, 유암타워)",126.7868834,37.4403112,031-314-5155,경기데이터드림
하상메디칼약국,약국,약국,"경기도 시흥시 연성로 83, 104호 (하상동, 현대프라자)",126.8128362,37.3910252,031-317-0650,경기데이터드림
하중약국,약국,약국,"경기도 시흥시 하중로 199, 101호 (하중동, 제일빌딩)",126.8050253,37.3939901,031-404-1237,경기데이터드림
하트약국,약국,약국,"경기도 시흥시 정왕대로 230, 4층 403호 (정왕동, 제일프라자)",126.738494,37.3449788,031-319-7568,경기데이터드림
한나약국,약국,약국,"경기도 시흥시 마유로 226, 107호 (정왕동, 파인힐오피스텔)",126.7285659,37.3376764,031-319-4100,경기데이터드림
한도온누리약국,약국,약국,경기도 시흥시 인선길 36 (장곡동),126.7846888,37.377482,031-317-2033,경기데이터드림
한라건강약국,약국,약국,"경기도 시흥시 배곧1로 27-15, 제상가2동 1층 113~114호 (정왕동, 한라비발디캠퍼스)",126.7136225,37.3633662,031-319-3467,경기데이터드림
한빛약국,약국,약국,경기도 시흥시 호현로 49 (대야동),126.7850087,37.4448698,031-312-3610,경기데이터드림
한중약국,약국,약국,경기도 시흥시 정왕시장길 62 (정왕동),126.7493441,37.3460667,031-499-9185,경기데이터드림
함께하는약국,약국,약국,"경기도 시흥시 수인로 3330, 연세더바로병원 1층 102호 (대야동)",126.7887796,37.4394213,031-8042-6337,경기데이터드림
해든약국,약국,약국,"경기도 시흥시 비둘기공원1길 23, 유영빌딩 103호 (대야동)",126.7910881,37.4415533,031-314-7764,경기데이터드림
해수약국,약국,약국,"경기도 시흥시 정왕대로 174, 305호 (정왕동, 광개토빌딩)",126.7334942,37.3481553,031-432-5721,경기데이터드림
현약국,약국,약국,"경기도 시흥시 서울대학로278번길 67 (정왕동, 롯데마트(시흥배곧점))",126.7313182,37.3688907,070-4189-3311,경기데이터드림
효약국,약국,약국,"경기도 시흥시 은행로167번길 6 (대야동, 청송빌딩 101호)",126.7979908,37.4456507,031-311-1707,경기데이터드림
힐링약국,약국,약국,"경기도 시흥시 은계중앙로 247, 103,104호 (은행동)",126.8032342,37.44588,031-404-9309,경기데이터드림
