id,place_name,category_name,category_group_code,category_group_name,address_name,road_address_name,phone,x,y,place_url,검색카테고리,검색기준지점,검색키워드
27597935,은행근린공원 놀이터,"가정,생활 > 유아 > 놀이시설 > 놀이터",,,경기 시흥시 대야동 571-1,경기 시흥시 은행로 179,,126.796112676849,37.4452182018159,http://place.map.kakao.com/27597935,공원,대야·신천,공원
617734325,은행근린공원 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,주차장,경기 시흥시 대야동 565,경기 시흥시 은행로 250,,126.796199881437,37.4447318051761,http://place.map.kakao.com/617734325,공원,대야·신천,공원
17558048,은행근린공원 테니스장,"스포츠,레저 > 테니스 > 테니스장",,,경기 시흥시 대야동 572-4,경기 시흥시 은행로173번길 17,,126.7962637021,37.4445336923252,http://place.map.kakao.com/17558048,공원,대야·신천,공원
17984807,비둘기공원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,경기 시흥시 은행동 554-1,경기 시흥시 대은로 16-4,,126.793268438908,37.44064692572,http://place.map.kakao.com/17984807,공원,대야·신천,공원
543129712,대야삼1공원,여행 > 공원,,,경기 시흥시 대야동 418-16,,,126.791346933732,37.4400146417657,http://place.map.kakao.com/543129712,공원,대야·신천,공원
18145170,은행근린공원 출입구4,"교통,수송 > 입출구",,,경기 시흥시 대야동 603,,,126.796277727584,37.4460293980655,http://place.map.kakao.com/18145170,공원,대야·신천,공원
411058593,영남공원,여행 > 공원,,,경기 시흥시 대야동 694,경기 시흥시 서해안로 1645,,126.787488865172,37.4497026672736,http://place.map.kakao.com/411058593,공원,대야·신천,공원
18145171,은행근린공원 출입구5,"교통,수송 > 입출구",,,경기 시흥시 대야동 571-1,경기 시흥시 은행로 179,,126.796480311473,37.4463360914494,http://place.map.kakao.com/18145171,공원,대야·신천,공원
26348948,은계공원,여행 > 공원,,,경기 시흥시 대야동 569-2,,,126.79591985557464,37.44755960134291,http://place.map.kakao.com/26348948,공원,대야·신천,공원
17557709,비둘기공원 운동장1,"스포츠,레저 > 스포츠시설 > 운동장",,,경기 시흥시 은행동 551-3,,,126.794772135658,37.441182946248,http://place.map.kakao.com/17557709,공원,대야·신천,공원
26348856,소래어린이공원,여행 > 공원,,,경기 시흥시 신천동 702,,,126.78220538397088,37.444277062790285,http://place.map.kakao.com/26348856,공원,대야·신천,공원
1928169765,소래어린이공원 족욕장,여행 > 공원시설물,,,경기 시흥시 신천동 702,,,126.782052712389,37.4443164259327,http://place.map.kakao.com/1928169765,공원,대야·신천,공원
26348746,현진공원,여행 > 공원,,,경기 시흥시 신천동 775,,,126.7876110498459,37.43846274920113,http://place.map.kakao.com/26348746,공원,대야·신천,공원
26347798,은행공원,여행 > 공원,,,경기 시흥시 은행동 538-4,,,126.798507104049,37.4423390656528,http://place.map.kakao.com/26347798,공원,대야·신천,공원
26349019,신라공원,여행 > 공원,,,경기 시흥시 신천동 742,,,126.78167649513465,37.44078466092132,http://place.map.kakao.com/26349019,공원,대야·신천,공원
26348779,신천공원,여행 > 공원,,,경기 시흥시 신천동 764,,,126.78491159677512,37.43805421360059,http://place.map.kakao.com/26348779,공원,대야·신천,공원
26348851,둥지공원,여행 > 공원,,,경기 시흥시 신천동 857-1,경기 시흥시 수인로3325번길 29,,126.7888683023267,37.43659449643311,http://place.map.kakao.com/26348851,공원,대야·신천,공원
17384493,웃터골근린공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 은행동 600,경기 시흥시 대은로104번길 15,,126.801182087775,37.444394301934,http://place.map.kakao.com/17384493,공원,대야·신천,공원
238905841,은계중앙공원,여행 > 공원,,,경기 시흥시 은행동 55,,,126.80023439751,37.4412580782849,http://place.map.kakao.com/238905841,공원,대야·신천,공원
239909021,은계숲생태공원,여행 > 공원,,,경기 시흥시 대야동 674,,,126.800460809062,37.4483377208557,http://place.map.kakao.com/239909021,공원,대야·신천,공원
33658625,꿈터공원,여행 > 공원,,,경기 시흥시 은행동 108-1,,,126.794644645891,37.4365605232702,http://place.map.kakao.com/33658625,공원,대야·신천,공원
27597910,웃터골근린공원 놀이터,"가정,생활 > 유아 > 놀이시설 > 놀이터",,,경기 시흥시 은행동 600,경기 시흥시 대은로104번길 15,,126.801579190319,37.444650856994,http://place.map.kakao.com/27597910,공원,대야·신천,공원
17565280,웃터골근린공원 농구장,"스포츠,레저 > 농구 > 농구장",,,경기 시흥시 은행동 600,,,126.801619282357,37.4448743755538,http://place.map.kakao.com/17565280,공원,대야·신천,공원
1077112551,바람길공원,여행 > 공원,,,경기 시흥시 신천동 83-11,,,126.791585324308,37.4355460325865,http://place.map.kakao.com/1077112551,공원,대야·신천,공원
26348972,복은자리공원,여행 > 공원,,,경기 시흥시 신천동 947,,,126.79088724794909,37.435468213465576,http://place.map.kakao.com/26348972,공원,대야·신천,공원
26348990,벌터공원,여행 > 공원,,,경기 시흥시 신천동 753,,,126.7800884569584,37.43937163078148,http://place.map.kakao.com/26348990,공원,대야·신천,공원
26348829,복음공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 신천동 944,,,126.79042041702084,37.43512500119188,http://place.map.kakao.com/26348829,공원,대야·신천,공원
880768912,신천근린공원 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,주차장,경기 시흥시 신천동 57,경기 시흥시 포도원로109번길 9,,126.78549330942,37.4357549816966,http://place.map.kakao.com/880768912,공원,대야·신천,공원
26348830,새말공원,여행 > 공원,,,경기 시흥시 신천동 843-19,,,126.78308501669314,37.43668313641754,http://place.map.kakao.com/26348830,공원,대야·신천,공원
238841623,검바위하늘공원,여행 > 공원,,,경기 시흥시 은행동 654,,,126.799359419286,37.4333474931166,http://place.map.kakao.com/238841623,공원,은행·은계,공원
240645702,오난산전망공원,여행 > 공원,,,경기 시흥시 은행동 622,,,126.80641586526,37.4420135023354,http://place.map.kakao.com/240645702,공원,은행·은계,공원
239375772,은행천물길공원,여행 > 공원,,,경기 시흥시 계수동 685-18,,,126.809405810463,37.4416038952166,http://place.map.kakao.com/239375772,공원,은행·은계,공원
1122840589,은계호수공원 공용화장실,"가정,생활 > 화장실",,,경기 시흥시 은행동,경기 시흥시 은계중앙로 214,,126.805902400535,37.4439318189711,http://place.map.kakao.com/1122840589,공원,은행·은계,공원
214354982,공원갈비,음식점 > 한식,FD6,음식점,경기 시흥시 은행동 608-13,경기 시흥시 은계중앙로 220,031-315-9291,126.805357226232,37.4441210362388,http://place.map.kakao.com/214354982,공원,은행·은계,공원
1834612772,동대문녹두빈대떡 은계호수공원점,"음식점 > 술집 > 호프,요리주점",FD6,음식점,경기 시흥시 은행동 608-13,경기 시흥시 은계중앙로 220,0507-1393-1393,126.805357226232,37.4441210362388,http://place.map.kakao.com/1834612772,공원,은행·은계,공원
611911512,커피에반하다 시흥은계중앙공원점 스마트카페,음식점 > 카페 > 커피전문점 > 커피에반하다,CE7,카페,경기 시흥시 은행동 608-13,경기 시흥시 은계중앙로 220,070-4493-7699,126.805357226232,37.4441210362388,http://place.map.kakao.com/611911512,공원,은행·은계,공원
1519337451,디저트39 시흥은계호수공원점,음식점 > 카페 > 테마카페 > 디저트카페 > 디저트39,CE7,카페,경기 시흥시 은행동 611-1,경기 시흥시 은계호수로 31,,126.8034355388273,37.44434941635484,http://place.map.kakao.com/1519337451,공원,은행·은계,공원
656200747,삼덕통닭 시흥은계호수공원점,음식점 > 치킨,FD6,음식점,경기 시흥시 은행동 608-8,경기 시흥시 은계중앙로 234,,126.80457604248184,37.44467747439233,http://place.map.kakao.com/656200747,공원,은행·은계,공원
771700253,발도스커피 은계호수공원점,음식점 > 카페 > 발도스커피,CE7,카페,경기 시흥시 은행동 608-8,경기 시흥시 은계중앙로 234,010-7979-1619,126.80438595843134,37.44476726125998,http://place.map.kakao.com/771700253,공원,은행·은계,공원
769020618,은계호수공원,여행 > 공원,,,경기 시흥시 은행동 601-150,,,126.80694573630602,37.44469488396092,http://place.map.kakao.com/769020618,공원,은행·은계,공원
1338466132,소코아 은계호수공원점,음식점 > 일식,FD6,음식점,경기 시흥시 은행동 608-8,경기 시흥시 은계중앙로 234,070-8877-9562,126.804453457054,37.4448845046748,http://place.map.kakao.com/1338466132,공원,은행·은계,공원
1086106356,햇살공원,여행 > 공원,,,경기 시흥시 신천동 88-6,경기 시흥시 시흥대로 1099,,126.792651971234,37.4339080620018,http://place.map.kakao.com/1086106356,공원,은행·은계,공원
1060041870,GS25 은계호수공원점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 은행동 610,경기 시흥시 은계중앙로 237,080-999-5425,126.8036335634529,37.44511290369117,http://place.map.kakao.com/1060041870,공원,은행·은계,공원
1005009021,워시엔조이블랙 셀프빨래방 은계호수공원점,"가정,생활 > 세탁소 > 셀프빨래방 > 워시엔조이",,,경기 시흥시 은행동 610,경기 시흥시 은계중앙로 237,1588-5942,126.803485445089,37.4451432919588,http://place.map.kakao.com/1005009021,공원,은행·은계,공원
1086692439,컴포즈커피 시흥은계호수공원점,음식점 > 카페 > 커피전문점 > 컴포즈커피,CE7,카페,경기 시흥시 은행동 608-6,경기 시흥시 은계중앙로 238,070-4797-8453,126.80406817951084,37.44528932252595,http://place.map.kakao.com/1086692439,공원,은행·은계,공원
42219570,포토시그니처 은계호수공원점,"문화,예술 > 사진 > 사진관,포토스튜디오 > 즉석사진 > 포토시그니처",,,경기 시흥시 은행동 605,경기 시흥시 은계호수로 49,031-362-5774,126.80258235641516,37.445205758904,http://place.map.kakao.com/42219570,공원,은행·은계,공원
1141264705,역전할머니맥주 은계호수공원점,"음식점 > 술집 > 호프,요리주점 > 역전할머니맥주",FD6,음식점,경기 시흥시 은행동 608-6,경기 시흥시 은계중앙로 238,,126.80419227774571,37.4453697183409,http://place.map.kakao.com/1141264705,공원,은행·은계,공원
26349055,백제공원,여행 > 공원,,,경기 시흥시 신천동 884-5,,,126.7922614563048,37.43211705993129,http://place.map.kakao.com/26349055,공원,은행·은계,공원
2020706139,참항제주뚝배기 은계호수공원점,"음식점 > 한식 > 해물,생선 > 회",FD6,음식점,경기 시흥시 은행동 608-3,경기 시흥시 은계중앙로 250,031-315-9252,126.804000329928,37.4461731038157,http://place.map.kakao.com/2020706139,공원,은행·은계,공원
1253903060,하삼동커피 시흥은계호수공원점,음식점 > 카페 > 커피전문점 > 하삼동커피,CE7,카페,경기 시흥시 은행동 608-3,경기 시흥시 은계중앙로 250,031-315-3336,126.803968654809,37.4461856654574,http://place.map.kakao.com/1253903060,공원,은행·은계,공원
1027653300,캠프인더시티 은계호수공원점,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,경기 시흥시 은행동 608-1,경기 시흥시 은계중앙로 254,010-3218-1495,126.803981063899,37.4466271823743,http://place.map.kakao.com/1027653300,공원,은행·은계,공원
1173421015,더작심 시흥은계호수공원점,"서비스,산업 > 전문대행 > 공간대여 > 스터디카페,스터디룸",,,경기 시흥시 은행동 606,경기 시흥시 은계호수로 56,010-8893-3553,126.802527596148,37.4466923388409,http://place.map.kakao.com/1173421015,공원,은행·은계,공원
26348904,신일공원,여행 > 공원,,,경기 시흥시 신천동 890-1,,,126.7907169329766,37.43089526216046,http://place.map.kakao.com/26348904,공원,은행·은계,공원
166251123,목감공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 목감동 398,,,126.861326108214,37.38551842579911,http://place.map.kakao.com/166251123,공원,목감,공원
1477636481,꿈자람공원,여행 > 공원,,,경기 시흥시 목감동 421,,,126.86378107744228,37.38418956703038,http://place.map.kakao.com/1477636481,공원,목감,공원
233461199,새미체육공원 풋살장,"스포츠,레저 > 축구 > 풋살장",,,경기 시흥시 조남동 704,,,126.858588819623,37.3759886615327,http://place.map.kakao.com/233461199,공원,목감,공원
610772536,산현공원 화장실,"가정,생활 > 화장실",,,경기 시흥시 조남동 670,,,126.850792116549,37.3757952732945,http://place.map.kakao.com/610772536,공원,목감,공원
1494943627,산현공원 관리사무소,"서비스,산업 > 관리,운영",,,경기 시흥시 조남동 670,,,126.85091890260182,37.375626040608864,http://place.map.kakao.com/1494943627,공원,목감,공원
1859002219,따오기문화공원 공중화장실,"가정,생활 > 화장실",,,경기 시흥시 산현동 16-9,경기 시흥시 동서로 914,,126.845679176889,37.3783422144652,http://place.map.kakao.com/1859002219,공원,목감,공원
1013823242,다니체육공원,여행 > 공원,,,경기 시흥시 조남동 689,,,126.857061838941,37.3750785933099,http://place.map.kakao.com/1013823242,공원,목감,공원
427912325,따오기 문화공원,여행 > 공원,,,경기 시흥시 산현동 16-9,,031-310-2346,126.845402306815,37.37846349108356,http://place.map.kakao.com/427912325,공원,목감,공원
795284872,산현공원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,경기 시흥시 조남동 670,,,126.850756601868,37.3754852761186,http://place.map.kakao.com/795284872,공원,목감,공원
1683236309,산현공원 농구장,"스포츠,레저 > 농구 > 농구장",,,경기 시흥시 조남동 411-2,,,126.851593766883,37.3746285543217,http://place.map.kakao.com/1683236309,공원,목감,공원
1626493930,산현공원 물놀이터,"가정,생활 > 유아 > 놀이시설 > 놀이터",,,경기 시흥시 조남동 670,,,126.851250612659,37.3745956863521,http://place.map.kakao.com/1626493930,공원,목감,공원
1846960330,산현공원 놀이터,"가정,생활 > 유아 > 놀이시설 > 놀이터",,,경기 시흥시 조남동 413-8,,,126.851237093046,37.3745812529559,http://place.map.kakao.com/1846960330,공원,목감,공원
30051488,산현공원 족구장,"스포츠,레저 > 스포츠시설",,,경기 시흥시 조남동 413-20,,,126.850916433726,37.3745916614844,http://place.map.kakao.com/30051488,공원,목감,공원
762362289,산현공원 야외무대,여행 > 관광지부속시설,,,경기 시흥시 조남동 414,,,126.851400061061,37.3743832324371,http://place.map.kakao.com/762362289,공원,목감,공원
1238095323,산현공원 잔디마당,"여행 > 관광,명소 > 광장",,,경기 시흥시 조남동 413-11,,,126.851224377793,37.3741595574878,http://place.map.kakao.com/1238095323,공원,목감,공원
746649497,산현공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 조남동 413-2,,,126.850670081293,37.3735677867986,http://place.map.kakao.com/746649497,공원,목감,공원
724963393,산현공원 숲속마당,"여행 > 관광,명소 > 광장",,,경기 시흥시 조남동 413-2,,,126.850381274207,37.3734592988419,http://place.map.kakao.com/724963393,공원,목감,공원
291135781,산현공원 입구마당,"여행 > 관광,명소 > 광장",,,경기 시흥시 조남동 산 103,,,126.849959207472,37.3722369746161,http://place.map.kakao.com/291135781,공원,목감,공원
258502046,해찬공원,여행 > 공원,,,경기 시흥시 산현동 519,,,126.84774960991057,37.37289189896578,http://place.map.kakao.com/258502046,공원,목감,공원
1902371274,도담공원,여행 > 공원,,,경기 시흥시 산현동 496-1,,,126.8419043457133,37.37475025174352,http://place.map.kakao.com/1902371274,공원,목감,공원
1598302372,물왕수변공원,여행 > 공원,,,경기 시흥시 산현동 산 20-2,,,126.837330259466,37.3780994625255,http://place.map.kakao.com/1598302372,공원,목감,공원
26348699,하상공원,여행 > 공원,,,경기 시흥시 하상동 372,,,126.8145357642915,37.39179749546919,http://place.map.kakao.com/26348699,공원,목감,공원
20566864,하상공원공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,주차장,경기 시흥시 하상동 376-4,,,126.813437901006,37.3909731359045,http://place.map.kakao.com/20566864,공원,목감,공원
1777858224,태평공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 하상동 343-34,,,126.812030911702,37.3886868178222,http://place.map.kakao.com/1777858224,공원,목감,공원
26352269,영모재공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 663,경기 시흥시 능골길 21-3,,126.81630811226913,37.369361181475846,http://place.map.kakao.com/26352269,공원,목감,공원
110110877,제1호공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 489,경기 시흥시 능곡중앙로 140,,126.81262604390848,37.37596712198905,http://place.map.kakao.com/110110877,공원,목감,공원
26348696,목실공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 495,,,126.81315319863032,37.373732515506575,http://place.map.kakao.com/26348696,공원,목감,공원
26348877,연성1공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 하상동 산 11-3,,,126.81101992451964,37.39061970008919,http://place.map.kakao.com/26348877,공원,목감,공원
147127318,영모재공원유아숲체험원,"교육,학문 > 교육단체 > 체험학습장",,,경기 시흥시 능곡동 617,,,126.81576845098571,37.36752765728021,http://place.map.kakao.com/147127318,공원,목감,공원
26352301,능곡선사유적공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 479,,,126.81150391351736,37.3750147587015,http://place.map.kakao.com/26352301,공원,목감,공원
17558380,승지공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 552,경기 시흥시 능곡중앙로 85,,126.812848891399,37.371704729694,http://place.map.kakao.com/17558380,공원,목감,공원
18224586,근린공원 출입구4,"교통,수송 > 입출구",,,경기 시흥시 능곡동 763,,,126.814143544991,37.3686108503162,http://place.map.kakao.com/18224586,공원,목감,공원
17558211,중앙공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 766,,,126.814045739304,37.3679871872947,http://place.map.kakao.com/17558211,공원,목감,공원
18224581,근린공원 출입구1,"교통,수송 > 입출구",,,경기 시흥시 능곡동 761,경기 시흥시 승지로60번길 23,,126.812812616058,37.3681294061756,http://place.map.kakao.com/18224581,공원,능곡,공원
1390063587,중앙공원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,경기 시흥시 능곡동 766,,,126.812898672601,37.3680250234373,http://place.map.kakao.com/1390063587,공원,능곡,공원
18224582,근린공원 출입구2,"교통,수송 > 입출구",,,경기 시흥시 능곡동 762,경기 시흥시 승지로60번길 25,,126.812768462819,37.3677256770772,http://place.map.kakao.com/18224582,공원,능곡,공원
1673352257,숲 새재공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 865,,,126.806290439368,37.3722564092232,http://place.map.kakao.com/1673352257,공원,능곡,공원
143029707,중앙공원 야외무대,"문화,예술 > 문화시설 > 공연장,연극극장",CT1,문화시설,경기 시흥시 능곡동 766,,,126.813969454231,37.3677924459252,http://place.map.kakao.com/143029707,공원,능곡,공원
1479263423,실개울공원 놀이터,"가정,생활 > 유아 > 놀이시설 > 놀이터",,,경기 시흥시 능곡동 777,,,126.809860698549,37.3658180732648,http://place.map.kakao.com/1479263423,공원,능곡,공원
18071277,근린공원 출입구,"교통,수송 > 입출구",,,경기 시흥시 능곡동 781-1,,,126.80937774148,37.365738005683,http://place.map.kakao.com/18071277,공원,능곡,공원
18224584,근린공원 출입구3,"교통,수송 > 입출구",,,경기 시흥시 능곡동 707,,,126.814354426747,37.3673281218373,http://place.map.kakao.com/18224584,공원,능곡,공원
17558207,실개울공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 777,,,126.810466418159,37.365563154231,http://place.map.kakao.com/17558207,공원,능곡,공원
1949031533,장현근린공원3호 물놀이시설,"스포츠,레저 > 수영,수상 > 수영장",,,경기 시흥시 능곡동 860,,031-310-3873,126.808046534708,37.3742595459682,http://place.map.kakao.com/1949031533,공원,능곡,공원
26345055,능골공원,여행 > 공원,,,경기 시흥시 능곡동 781,,,126.808131742373,37.3656278680146,http://place.map.kakao.com/26345055,공원,능곡,공원
1550910736,해로근린공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 860,,,126.808022117677,37.3749803254817,http://place.map.kakao.com/1550910736,공원,능곡,공원
884200751,가래울공원 놀이터,"가정,생활 > 유아 > 놀이시설 > 놀이터",,,경기 시흥시 능곡동 793,,,126.813989460503,37.3651759000185,http://place.map.kakao.com/884200751,공원,능곡,공원
17560247,가래울공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 능곡동 793,,,126.813818229419,37.3650314665381,http://place.map.kakao.com/17560247,공원,능곡,공원
299729019,장현지구 체육공원 2호,여행 > 공원,,,경기 시흥시 장현동 685,경기 시흥시 시청전원마을길 55,,126.801864629603,37.3757783885565,http://place.map.kakao.com/299729019,공원,능곡,공원
1507854870,가온근린공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 장곡동 938-1,,,126.794245050523,37.3761104701163,http://place.map.kakao.com/1507854870,공원,능곡,공원
26349043,새재공원,여행 > 공원,,,경기 시흥시 장현동 529-1,,,126.80158000298664,37.38267794665403,http://place.map.kakao.com/26349043,공원,능곡,공원
1591944212,장현체육공원1,여행 > 공원,,,경기 시흥시 장현동 702-1,,,126.802058614697,37.3844492578934,http://place.map.kakao.com/1591944212,공원,능곡,공원
26348875,진말공원,여행 > 공원,,,경기 시흥시 장곡동 825-2,,,126.78762775739926,37.37852703034085,http://place.map.kakao.com/26348875,공원,능곡,공원
269434280,G car zone 시흥국민체육센터 옆(성마루공원공영주차장),"교통,수송 > 교통시설 > 카셰어링 > G car zone",,,경기 시흥시 하중동 876,,,126.8043897727328,37.390311581459294,http://place.map.kakao.com/269434280,공원,능곡,공원
20566869,성마루공원공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,주차장,경기 시흥시 하중동 876,,,126.804260772329,37.390414084459,http://place.map.kakao.com/20566869,공원,능곡,공원
26348780,성마루공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 하중동 880-2,,,126.80549815114496,37.39095764006197,http://place.map.kakao.com/26348780,공원,능곡,공원
27288584,하중어린이공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 하중동 872-2,,,126.8073786166259,37.39129860113624,http://place.map.kakao.com/27288584,공원,능곡,공원
32549467,빽다방 시흥장곡공원점,음식점 > 카페 > 커피전문점 > 빽다방,CE7,카페,경기 시흥시 장곡동 817-1,경기 시흥시 진말로9번길 15,070-4009-3311,126.783974191312,37.3780996353888,http://place.map.kakao.com/32549467,공원,능곡,공원
26349036,장곡공원,여행 > 공원,,,경기 시흥시 장곡동 815,,,126.78392386610396,37.37871854625891,http://place.map.kakao.com/26349036,공원,능곡,공원
22761409,샛말근린공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 하중동 848,경기 시흥시 하중로173번길 23,,126.804532202358,37.3954746679163,http://place.map.kakao.com/22761409,공원,장현,공원
26347616,연꽃공원,여행 > 공원 > 도시근린공원,,,경기 시흥시 하상동 산 2,경기 시흥시 하상로 59,,126.8104454952767,37.39541041127545,http://place.map.kakao.com/26347616,공원,장현,공원
26348884,새싹공원,여행 > 공원,,,경기 시흥시 장곡동 796,,,126.78252245966108,37.38114423384892,http://place.map.kakao.com/26348884,공원,장현,공원
26348756,매꼴공원,여행 > 공원,,,경기 시흥시 장곡동 798-2,,,126.7807765919186,37.38123651882309,http://place.map.kakao.com/26348756,공원,장현,공원
26347786,관곡공원,여행 > 공원,,,경기 시흥시 하중동 826-2,경기 시흥시 관곡지로40번길 15,,126.800676792224,37.3997030274779,http://place.map.kakao.com/26347786,공원,장현,공원
1197178647,갯골생태공원 취사존,여행 > 공원시설물,,,경기 시흥시 장곡동 724-32,,,126.782348503148,37.3889828049304,http://place.map.kakao.com/1197178647,공원,장현,공원
2065914455,하삼동커피 시흥갯골생태공원점,음식점 > 카페 > 커피전문점 > 하삼동커피,CE7,카페,경기 시흥시 장곡동 724-10,경기 시흥시 섬말길 94,031-361-0077,126.7838792098488,37.39152469007156,http://place.map.kakao.com/2065914455,공원,장현,공원
27209671,시흥갯골생태공원 잔디광장,"여행 > 관광,명소 > 광장",,,경기 시흥시 장곡동 724-32,경기 시흥시 동서로 287,,126.781804321428,37.3897260456885,http://place.map.kakao.com/27209671,공원,장현,공원
27533169,포동생활체육공원 주차장3,"교통,수송 > 교통시설 > 주차장",PK6,주차장,경기 시흥시 포동 67-207,경기 시흥시 신현로 55,,126.78550562325,37.4033165987714,http://place.map.kakao.com/27533169,공원,연성,공원
27533168,포동생활체육공원 주차장2,"교통,수송 > 교통시설 > 주차장",PK6,주차장,경기 시흥시 포동 67-207,경기 시흥시 신현로 55,,126.784671688426,37.4026699532091,http://place.map.kakao.com/27533168,공원,연성,공원
27533240,포동생활체육공원 농구장,"스포츠,레저 > 농구 > 농구장",,,경기 시흥시 포동 67-207,경기 시흥시 신현로 55,,126.784769180996,37.403333280896,http://place.map.kakao.com/27533240,공원,연성,공원
11539884,포동생활체육공원 시민운동장,"스포츠,레저 > 스포츠시설 > 운동장",,,경기 시흥시 포동 67-207,경기 시흥시 신현로 55,031-8084-0140,126.784988366836,37.4040977439287,http://place.map.kakao.com/11539884,공원,연성,공원
