id,place_name,category_name,category_group_code,category_group_name,address_name,road_address_name,phone,x,y,place_url,검색카테고리,검색기준지점
2012447336,은계골드약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 은행동 646-4,경기 시흥시 은계번영길 9,031-311-4420,126.801472678902,37.43748761914762,http://place.map.kakao.com/2012447336,약국,대야·신천
693787092,자인당한약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 은행동 646-2,경기 시흥시 은계번영길 7,,126.801620599569,37.4370986293187,http://place.map.kakao.com/693787092,약국,대야·신천
1084087755,은계온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 은행동 646,경기 시흥시 은계번영길 1,031-311-5513,126.80167292821766,37.436537385192345,http://place.map.kakao.com/1084087755,약국,대야·신천
77752637,바른약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 은행동 646-6,경기 시흥시 은계번영길 13,031-404-0660,126.80258265246378,37.437350722013,http://place.map.kakao.com/77752637,약국,대야·신천
279009177,은비약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 은행동 645-1,경기 시흥시 은계번영길 2,031-312-7572,126.802233363553,37.4365428292715,http://place.map.kakao.com/279009177,약국,대야·신천
1281283013,따뜻한온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 은행동 646-8,경기 시흥시 은계번영길 19,070-4107-9329,126.803017870646,37.4372793669694,http://place.map.kakao.com/1281283013,약국,대야·신천
9857620,백제당온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 신천동 883-8,경기 시흥시 시흥대로 1075,031-315-4848,126.79275356936108,37.431892670013504,http://place.map.kakao.com/9857620,약국,대야·신천
13385904,은계호수약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 은행동 646-10,경기 시흥시 은계번영길 23,031-317-5905,126.80397312782908,37.43710705927819,http://place.map.kakao.com/13385904,약국,은행·은계
13524262,새들약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 신천동 888-1,경기 시흥시 시흥대로1073번길 5,031-312-5760,126.79204876643854,37.4318076378237,http://place.map.kakao.com/13524262,약국,은행·은계
830383752,뉴스퀘어약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 조남동 산 15-1,경기 시흥시 수도권제1순환고속도로 105,070-4146-6666,126.85584088639231,37.384180154492334,http://place.map.kakao.com/830383752,약국,목감
13526366,대우약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 논곡동 160-31,경기 시흥시 수인로2421번길 109,031-405-6169,126.860399140224,37.3873004592469,http://place.map.kakao.com/13526366,약국,목감
129613773,샘온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 목감동 403-1,경기 시흥시 목감우회로 39,031-439-5337,126.86033576143092,37.381898751218046,http://place.map.kakao.com/129613773,약국,목감
11495670,목감센타약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 목감동 202-23,경기 시흥시 동서로 1106,031-485-6955,126.86130587788196,37.38730603127938,http://place.map.kakao.com/11495670,약국,목감
1787237185,시흥약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 목감동 407,경기 시흥시 솔고개길 4-3,031-405-3977,126.86157679638202,37.382440824388375,http://place.map.kakao.com/1787237185,약국,목감
1520387905,베스트약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 목감동 408-1,경기 시흥시 목감우회로 51,031-482-2588,126.86198141784884,37.38222595270109,http://place.map.kakao.com/1520387905,약국,목감
1755606637,라라약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 조남동 711,경기 시흥시 수풀안길 14-22,0507-1414-5254,126.862008049875,37.381248373267,http://place.map.kakao.com/1755606637,약국,목감
663243767,더나은약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 조남동 654,경기 시흥시 목감남서로 9-33,031-503-3177,126.85329240218978,37.37837623123056,http://place.map.kakao.com/663243767,약국,목감
79681311,키움약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 조남동 657,경기 시흥시 목감남서로 9-27,031-485-5006,126.853434371511,37.3779466188259,http://place.map.kakao.com/79681311,약국,목감
499681473,목감온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 조남동 657-1,경기 시흥시 목감남서로 9-19,031-411-3181,126.85281378968304,37.37774131567564,http://place.map.kakao.com/499681473,약국,목감
635605450,아이튼튼약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 조남동 657-2,경기 시흥시 목감남서로 9-15,031-410-1892,126.85241529357536,37.377710184250354,http://place.map.kakao.com/635605450,약국,목감
1968332674,365해피약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 산현동 506-1,경기 시흥시 산현마을길 56,031-411-3655,126.845523780273,37.3764886052468,http://place.map.kakao.com/1968332674,약국,목감
115670812,365조은약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 조남동 677,경기 시흥시 목감중앙로 47,031-403-1178,126.85473805730112,37.37345932394194,http://place.map.kakao.com/115670812,약국,목감
13523486,하상메디칼약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 하상동 376-2,경기 시흥시 연성로 83,031-317-0650,126.81292192763848,37.39093447783557,http://place.map.kakao.com/13523486,약국,목감
1190640773,푸르미약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 758,경기 시흥시 승지로60번길 17,031-315-5880,126.812647425536,37.3687319303202,http://place.map.kakao.com/1190640773,약국,목감
2073009773,지현약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 734,경기 시흥시 장현능곡로 188,031-312-9515,126.81100793432,37.3693005717278,http://place.map.kakao.com/2073009773,약국,목감
13526552,보민약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 756,경기 시흥시 능곡로 174,031-435-8881,126.811733578308,37.3680484033602,http://place.map.kakao.com/13526552,약국,목감
13526602,능곡프라자약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 752,경기 시흥시 능곡로 188,031-317-8101,126.810206470546,37.36837393584,http://place.map.kakao.com/13526602,약국,목감
162617517,메디팜초록약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 722,경기 시흥시 승지로59번길 12,031-312-6888,126.80918114686754,37.368925515374535,http://place.map.kakao.com/162617517,약국,목감
179870843,스마트약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 898-9,경기 시흥시 능곡번영길 22,031-311-1944,126.80786571584878,37.369902799729765,http://place.map.kakao.com/179870843,약국,목감
1028506127,위더스약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 898-7,경기 시흥시 능곡번영길 24,031-313-5869,126.8075072152696,37.37014819654208,http://place.map.kakao.com/1028506127,약국,목감
719155151,365능곡온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 능곡동 898-5,경기 시흥시 능곡번영길 30,031-435-7897,126.806650166546,37.3702188805622,http://place.map.kakao.com/719155151,약국,목감
13526818,장현약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장현동 544-6,경기 시흥시 새재로7번길 6,031-318-9479,126.80098323208608,37.38076497358834,http://place.map.kakao.com/13526818,약국,목감
9107006,새소망약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 매화동 199-1,경기 시흥시 매화1로 3,031-313-2560,126.81478767100477,37.41562625452542,http://place.map.kakao.com/9107006,약국,목감
13524144,매화메디칼약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 매화동 247-2,경기 시흥시 매화2로 3,031-315-7602,126.81394224909518,37.41581323975989,http://place.map.kakao.com/13524144,약국,목감
210311545,우리들약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 949-13,경기 시흥시 장현능곡로 9,010-8490-6064,126.791557540622,37.3729963312267,http://place.map.kakao.com/210311545,약국,능곡
1792676722,쾌차온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 949-9,경기 시흥시 황고개로 472,031-311-3010,126.790712443304,37.3732182927438,http://place.map.kakao.com/1792676722,약국,능곡
1063841126,도담약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장현동 584,경기 시흥시 장현순환로 1,031-311-0077,126.79363980333277,37.38067489994592,http://place.map.kakao.com/1063841126,약국,능곡
3249972,스타온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 932-6,경기 시흥시 황고개로 528,031-315-1233,126.78923497798075,37.37792441799717,http://place.map.kakao.com/3249972,약국,능곡
1178213525,365햇살약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 932-5,경기 시흥시 황고개로 530,,126.78925113978435,37.37820106089381,http://place.map.kakao.com/1178213525,약국,능곡
1834113567,청솔약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 932-1,경기 시흥시 장현장곡로 6,0507-1351-0536,126.78971301882676,37.37897676289141,http://place.map.kakao.com/1834113567,약국,능곡
939215140,온담약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 895-5,경기 시흥시 황고개로 531,070-7807-0232,126.788608921212,37.3781233277711,http://place.map.kakao.com/939215140,약국,능곡
1808348833,이안약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 823-1,경기 시흥시 진말로 20,070-4323-0422,126.7857913713,37.3791075813424,http://place.map.kakao.com/1808348833,약국,능곡
23712308,다솜약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 820-3,경기 시흥시 진말로9번길 2,031-318-7533,126.78526931162206,37.37846510625364,http://place.map.kakao.com/23712308,약국,능곡
356532239,한도온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 818-1,경기 시흥시 인선길 36,031-317-2033,126.78468713948396,37.37752608276882,http://place.map.kakao.com/356532239,약국,능곡
16420472,하나약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 817-3,경기 시흥시 장곡로37번길 16,031-318-4613,126.78442829848284,37.37802117395996,http://place.map.kakao.com/16420472,약국,능곡
1129015642,미소그린약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 장곡동 385-8,경기 시흥시 장곡로 50,031-313-7558,126.783165665898,37.3797091847492,http://place.map.kakao.com/1129015642,약국,능곡
11495679,관곡지약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 하중동 825-3,경기 시흥시 관곡지로40번길 22,031-435-3445,126.80055399065787,37.3991631093959,http://place.map.kakao.com/11495679,약국,능곡
10517353,서광약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 거모동 1733-8,경기 시흥시 군자로 502,031-491-3181,126.78458187286488,37.34523583618917,http://place.map.kakao.com/10517353,약국,능곡
22790204,거모보룡약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 거모동 1756-1,경기 시흥시 군자로 520,031-491-8306,126.784925571554,37.3438335606434,http://place.map.kakao.com/22790204,약국,능곡
11066066,보화약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 포동 5-39,경기 시흥시 신현로 27,031-315-8154,126.786467424612,37.4066701302892,http://place.map.kakao.com/11066066,약국,장현
13526857,시화메디칼약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1735-1,경기 시흥시 중심상가2길 2,031-319-0627,126.73591220675462,37.34592379897955,http://place.map.kakao.com/13526857,약국,정왕
9898033,왕온누리약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1736-2,경기 시흥시 중심상가2길 12-2,070-7797-0544,126.736568218661,37.3455125911482,http://place.map.kakao.com/9898033,약국,정왕
53290115,바로약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1728-20,경기 시흥시 중심상가로 161,,126.733910751144,37.3460616764419,http://place.map.kakao.com/53290115,약국,정왕
10087516,종로세명약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,031-431-4044,126.73740946270004,37.34538110938016,http://place.map.kakao.com/10087516,약국,정왕
1392965255,메가파크약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1745-5,경기 시흥시 중심상가1길 18,031-432-0205,126.735407942505,37.3429691046263,http://place.map.kakao.com/1392965255,약국,정왕
8829125,굿모닝약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,031-319-8286,126.73766530446748,37.34547988895,http://place.map.kakao.com/8829125,약국,정왕
8373928,성원약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,031-499-0519,126.73767442387,37.3454537793825,http://place.map.kakao.com/8373928,약국,정왕
844172418,새로봄약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1744-1,경기 시흥시 중심상가4길 24,031-432-4993,126.737269411155,37.3434688183522,http://place.map.kakao.com/844172418,약국,정왕
10132491,건강약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1739-7,경기 시흥시 중심상가4길 18,031-433-3923,126.737576302868,37.3438136920004,http://place.map.kakao.com/10132491,약국,정왕
679947845,정왕수약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1739-5,경기 시흥시 중심상가4길 16,070-8657-2697,126.737854187271,37.3440629916567,http://place.map.kakao.com/679947845,약국,정왕
18285612,3층신동아약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,031-434-4588,126.73844981745734,37.34478423087888,http://place.map.kakao.com/18285612,약국,정왕
10289727,동아약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,031-504-4477,126.73849172700744,37.34474017318709,http://place.map.kakao.com/10289727,약국,정왕
16098664,정문약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,031-496-0903,126.738610860042,37.3448827987885,http://place.map.kakao.com/16098664,약국,정왕
1174599165,미소지우약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1726-2,경기 시흥시 정왕대로 178,031-499-6550,126.733968912697,37.347809799479,http://place.map.kakao.com/1174599165,약국,정왕
9787844,시화라성약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1728-10,경기 시흥시 중심상가로 143,031-498-8704,126.73223476599397,37.347027399877824,http://place.map.kakao.com/9787844,약국,정왕
8675201,해수약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1726-1,경기 시흥시 정왕대로 174,031-432-5721,126.733516467466,37.3480935056186,http://place.map.kakao.com/8675201,약국,정왕
14536925,영남녹십자약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1790,경기 시흥시 중심상가로 228,031-497-4544,126.73929377724288,37.34223168062111,http://place.map.kakao.com/14536925,약국,정왕
14493509,시화제일약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1842-1,경기 시흥시 옥구천동로374번길 83,031-319-1058,126.73595142532471,37.35019385248464,http://place.map.kakao.com/14493509,약국,정왕
519505711,연세하나약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1842-1,경기 시흥시 옥구천동로374번길 83,031-8042-3681,126.73591824996518,37.35032082316031,http://place.map.kakao.com/519505711,약국,정왕
8057215,정왕라성약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1842-1,경기 시흥시 옥구천동로374번길 83,031-496-9693,126.73594185663232,37.35034790664982,http://place.map.kakao.com/8057215,약국,정왕
11003575,늘편한약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1618-5,경기 시흥시 봉우재로 11-1,031-431-1438,126.74280571093,37.3445568106662,http://place.map.kakao.com/11003575,약국,정왕
11381446,동의세란약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1593-6,경기 시흥시 봉우재로 10,0503-7151-0707,126.743105059959,37.344142988431,http://place.map.kakao.com/11381446,약국,정왕
678036688,여니약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1593-5,경기 시흥시 봉우재로 12,031-488-8725,126.743239972836,37.3442937529096,http://place.map.kakao.com/678036688,약국,정왕
1692681369,건강플러스약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 2166-4,경기 시흥시 희망공원로 269,031-496-9736,126.725175118118,37.3452488016772,http://place.map.kakao.com/1692681369,약국,정왕
2036831690,옵티마광성약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 2303-7,경기 시흥시 역전로 292,031-495-7373,126.739836414984,37.3520973187891,http://place.map.kakao.com/2036831690,약국,정왕
13554428,푸른약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 2305-1,경기 시흥시 역전로301번길 34,031-432-0250,126.73765689939395,37.35308543615899,http://place.map.kakao.com/13554428,약국,정왕
1366339479,365행복약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 2326-1,경기 시흥시 마유로418번길 18,031-431-4691,126.742896003623,37.3511741488728,http://place.map.kakao.com/1366339479,약국,정왕
946716650,센텀약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1366-4,경기 시흥시 마유로238번길 26,031-432-6177,126.729901680159,37.3370224918814,http://place.map.kakao.com/946716650,약국,정왕
13098358,시화사랑약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1366-14,경기 시흥시 마유로 226,031-434-9570,126.728027556813,37.33789940416981,http://place.map.kakao.com/13098358,약국,정왕
9219320,시화프라자약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1212-9,경기 시흥시 군서마을로 36,031-732-8979,126.74783216070529,37.3452758390858,http://place.map.kakao.com/9219320,약국,정왕
1106331256,365보건약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1185-8,경기 시흥시 정왕천로411번길 48,,126.74771569248,37.347029890932,http://place.map.kakao.com/1106331256,약국,정왕
819733640,허브약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1277-6,경기 시흥시 공단1대로 263,,126.7299290142744,37.33537637523745,http://place.map.kakao.com/819733640,약국,정왕
1661013607,진약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1202,경기 시흥시 정왕시장길 52,070-7537-2600,126.74891876125812,37.34567820641098,http://place.map.kakao.com/1661013607,약국,정왕
1347609273,정왕시장약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1202,경기 시흥시 정왕시장길 52,031-319-9396,126.74919861587,37.3456878103082,http://place.map.kakao.com/1347609273,약국,정왕
8965210,마이팜약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1861-8,경기 시흥시 정왕대로 78,031-319-0809,126.72485642140327,37.35310140701741,http://place.map.kakao.com/8965210,약국,정왕
13526245,한중약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1189-11,경기 시흥시 정왕시장길 62,031-499-9185,126.74933730022,37.3460665357358,http://place.map.kakao.com/13526245,약국,정왕
12959337,시화미소약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1861-7,경기 시흥시 정왕대로 74,031-319-8270,126.724590524258,37.3532809934175,http://place.map.kakao.com/12959337,약국,정왕
13555060,정왕큰사랑약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1859-18,경기 시흥시 중심상가로 47,031-488-8875,126.723510125794,37.3524243006472,http://place.map.kakao.com/13555060,약국,정왕
11124702,수약국,"의료,건강 > 약국",PM9,약국,경기 시흥시 정왕동 1861-7,경기 시흥시 정왕대로 74,031-319-7588,126.7246507916541,37.35346764604755,http://place.map.kakao.com/11124702,약국,정왕
